activityApplyId,activityId,activityName,algorithmValidity,applyCount,companyId,companyLogo,companyName,count,createDate,evalAttrValue,fees,isBook,isExample,isOaAudit,isPopular,isResource,isTest,itemPrice,items,launchDate,modelInstruction,offShelfReason,payNum,paymentType,planTitle,popularDate,privateType,proCategoryId,proCommonTagId,proCommonTags,proContentValidity,proExpUrl,proIndustryType,proIntroduction,proIsPresale,proPeriodDate,proResVideo,proResourceActivityType,proResourceDatauseService,proResourceDesc,proResourceFeeDesc,proResourceId,proResourceInfoId,proResourceLogo,proResourceLogoMain,proResourceName,proResourceScene,proResourceService,proResourceTag,proResourceType,proRichText,proZoneId,productTag,productTypeName,punishFile,relevanceResource,resourceApiDTO,resourcefilesDTO,saleId,score,serviceType,shelveId,softwareVer,sportGenre,statusCd,tagId,tagId1,topping,toppingTime,unitCode,updateDate,userId,views
,,,,,,https://dex.jxggzyjy.cn/mduploads/da0e69c81cb1438cae4007d5d0ab1361/20251127173604/新点logo-1764236164491.png,国泰新点软件股份有限公司,,,,,,,,,,,-1.00,,2025-11-27 20:32:48,,,0,,,,,,,,,,,,,,,,,查询江西省交易平台开标当日或指定日期的未开标项目的开标时间、签到时间，或根据项目编号查询项目开标时间、签到时间,,85f734920a6847419121ba341c3a730c,,,,标讯-开标签到提醒,可提前查询知晓待开标签到的项目信息，做好投标相关工作安排,,,data_service,,,"[{""proTagId"": ""5965eed0d98aa4ba44043c477f044342"", ""proResourceId"": ""85f734920a6847419121ba341c3a730c"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""曹立斌"", ""updateStaff"": ""曹立斌"", ""createDate"": ""2025-11-27 18:06:16"", ""updateDate"": ""2025-11-27 18:06:16"", ""statusDate"": ""2025-11-27 18:06:16"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,44
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-24 14:33:32,,,0,,,,,,,,,,,,,,,,,查询所属省份城市与运营商。,,73cf360bd3be4620903ef7e6c52cf4c6,,,,全网手机号归属地核验,查询所属省份城市与运营商,,,data_service,,,"[{""proTagId"": ""76ef18054b4876157c50c5be232753d7"", ""proResourceId"": ""73cf360bd3be4620903ef7e6c52cf4c6"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 16:48:13"", ""updateDate"": ""2025-10-13 16:48:13"", ""statusDate"": ""2025-10-13 16:48:13"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,52
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-24 14:33:18,,,0,,,,,,,,,,,,,,,,,对银行卡正反面关键字段自动识别及快速提取。,,c1d5a8eb001b433ead32a9e9bebb8315,,,,银行卡OCR识别,对银行卡正反面关键字段自动识别及快速提取,,,data_service,,,"[{""proTagId"": ""11c38ec2e538a70a26b5ab6705cb4bf0"", ""proResourceId"": ""c1d5a8eb001b433ead32a9e9bebb8315"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 16:51:06"", ""updateDate"": ""2025-10-13 16:51:06"", ""statusDate"": ""2025-10-13 16:51:06"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,51
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-24 14:33:08,,,0,,,,,,,,,,,,,,,,,识别港澳台居民居住证信息。,,82dc9280fc1f4d9da053870b11810e5f,,,,港澳台居民居住证OCR识别,识别港澳台居民居住证信息,,,data_service,,,"[{""proTagId"": ""74626020678379511f9b51eaf1287345"", ""proResourceId"": ""82dc9280fc1f4d9da053870b11810e5f"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 16:52:08"", ""updateDate"": ""2025-10-13 16:52:08"", ""statusDate"": ""2025-10-13 16:52:08"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,42
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-24 14:32:58,,,0,,,,,,,,,,,,,,,,,实时快速评估企业信用综合信息。,,418dd0411c41487888d5a19f179a9471,,,,企业信息综合评估,实时快速评估企业信用综合信息,,,data_service,,,"[{""proTagId"": ""c0a841a08d55235a8160aa30097ab9e3"", ""proResourceId"": ""418dd0411c41487888d5a19f179a9471"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 16:53:21"", ""updateDate"": ""2025-10-13 16:53:21"", ""statusDate"": ""2025-10-13 16:53:21"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,41
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-24 14:32:28,,,0,,,,,,,,,,,,,,,,,识别港澳台通行证信息。,,927f7baccd8746dfa1a30afb011c3f3a,,,,港澳台通行证OCR识别,识别港澳台通行证信息,,,data_service,,,"[{""proTagId"": ""c4cdf0027813da1e556827c9750ac77a"", ""proResourceId"": ""927f7baccd8746dfa1a30afb011c3f3a"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 16:52:32"", ""updateDate"": ""2025-10-13 16:52:32"", ""statusDate"": ""2025-10-13 16:52:32"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,41
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-21 15:15:07,,,0,,,,,,,,,,,,,,,,,识别护照信息。,,fd40ae0b6ee741978f1b7856e5f79cda,,,,护照（中国大陆地区护照）OCR识别,识别护照信息,,,data_service,,,"[{""proTagId"": ""a0133d9316c297f2448d5ab47e474d61"", ""proResourceId"": ""fd40ae0b6ee741978f1b7856e5f79cda"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 16:52:52"", ""updateDate"": ""2025-10-13 16:52:52"", ""statusDate"": ""2025-10-13 16:52:52"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,42
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-21 15:14:57,,,0,,,,,,,,,,,,,,,,,实时快速企业对公账户，覆盖工商信息。,,93503daae4c04386aaa4649154e67b4b,,,,企业对公账户核验,实时快速企业对公账户，覆盖工商信息,,,data_service,,,"[{""proTagId"": ""45d1b4aee9f40f0245172264051ac27e"", ""proResourceId"": ""93503daae4c04386aaa4649154e67b4b"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:31:17"", ""updateDate"": ""2025-10-13 17:31:17"", ""statusDate"": ""2025-10-13 17:31:17"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,40
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-21 15:13:59,,,0,,,,,,,,,,,,,,,,,统一社会信用代码查询企业相关信息。,,8d6732351fe947cea76547f0042471f2,,,,企业详情信息核验,统一社会信用代码查询企业相关信息,,,data_service,,,"[{""proTagId"": ""85b95936db8c373a48e3a6d82973f8e9"", ""proResourceId"": ""8d6732351fe947cea76547f0042471f2"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:31:58"", ""updateDate"": ""2025-10-13 17:31:58"", ""statusDate"": ""2025-10-13 17:31:58"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,39
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-21 15:13:50,,,0,,,,,,,,,,,,,,,,,实时核验企业经营异常信息。,,5648efbd2935409eb4693cf427e26dfe,,,,企业经营异常信息查验,实时核验企业经营异常信息,,,data_service,,,"[{""proTagId"": ""2e286953e8e92e62beee3fae9c5feb47"", ""proResourceId"": ""5648efbd2935409eb4693cf427e26dfe"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:32:33"", ""updateDate"": ""2025-10-13 17:32:33"", ""statusDate"": ""2025-10-13 17:32:33"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,45
,,,,,,https://dex.jxggzyjy.cn/mduploads/8804f26ab2df4196bdb8e215ad29749b/20251107153240/国脉互联logo（横）-1762500760208.jpg,国脉互联数字发展（浙江自贸区）有限公司,,,,,,,,,,,-1.00,,2025-11-21 15:13:13,,,0,,,,,,,,,,,,,,,,,"""AI+ 准度领航系统""聚焦政务数据""找不全、管不细、用不好""核心痛点，依托""标准库+规则库+算法库""三库协同机制，构建覆盖数据全生命周期的智能治理体系。系统通过智能探查实现全域数据资产自动识别与目录构建，运用多维度质量检测模型和预置政务规则引擎精准诊断数据问题，基于行业知识图谱和智能推荐算法开展靶向治理，配套数据探针、质量诊断仪等工具链实现自动化标准转换与持续监控。有效支撑政务数据从资源化到资产化的价值跃升，为数字化治理提供高质量数据底座。",,8c52fe68036e4a6da4a72e2968756b1f,,,,AI+准度领航数据质控合规系统,政务数据全域治理与高效共享、数据质量精准检测与合规保障、数据资产识别与知识产权培育、场景驱动的数据融合与价值释放等等,,,data_use_service,,,"[{""proTagId"": ""2dae983768a56829e300de0a87bf42b2"", ""proResourceId"": ""8c52fe68036e4a6da4a72e2968756b1f"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""胡凤"", ""updateStaff"": ""胡凤"", ""createDate"": ""2025-11-10 15:14:45"", ""updateDate"": ""2025-11-10 15:14:45"", ""statusDate"": ""2025-11-10 15:14:45"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,48
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-21 15:13:03,,,0,,,,,,,,,,,,,,,,,全国车辆信息核验。,,1d4d0b20583a4e22a20707b265a9a004,,,,全国车辆VIN基础信息查验（排放标准）,全国车辆信息核验,,,data_service,,,"[{""proTagId"": ""739c76ae87bea74bfe09ea67abf1ca85"", ""proResourceId"": ""1d4d0b20583a4e22a20707b265a9a004"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-14 10:25:24"", ""updateDate"": ""2025-10-14 10:25:24"", ""statusDate"": ""2025-10-14 10:25:24"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,41
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-18 10:17:53,,,0,,,,,,,,,,,,,,,,,实时快速核验企业主要人员。,,781a89d0eba243be902b2cbf8eb549ab,,,,企业主要人员核验,实时快速核验企业主要人员,,,data_service,,,"[{""proTagId"": ""5dedfc3ebb7e417e6afb17fac82b9f6e"", ""proResourceId"": ""781a89d0eba243be902b2cbf8eb549ab"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:32:55"", ""updateDate"": ""2025-10-13 17:32:55"", ""statusDate"": ""2025-10-13 17:32:55"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,40
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-17 14:28:30,,,0,,,,,,,,,,,,,,,,,查询货车在通行中不同里程通行次数与时长情况。,,b0454d2dec53450e81eaaf5380ce9653,,,,货车月经营分布评估,查询货车在通行中不同里程通行次数与时长情况,,,data_service,,,"[{""proTagId"": ""5d951ed553e4f452569e6ae1f62d4976"", ""proResourceId"": ""b0454d2dec53450e81eaaf5380ce9653"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:33:24"", ""updateDate"": ""2025-10-13 17:33:24"", ""statusDate"": ""2025-10-13 17:33:24"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,38
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-17 14:28:21,,,0,,,,,,,,,,,,,,,,,查询货车在通行中不同载货率通行次数情况。,,a48c44a543e9486a8dd24d6f3f9d1b54,,,,车辆超载行为评估,查询货车在通行中不同载货率通行次数情况,,,data_service,,,"[{""proTagId"": ""f4c863d556ea5363270c10724c74d330"", ""proResourceId"": ""a48c44a543e9486a8dd24d6f3f9d1b54"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:33:58"", ""updateDate"": ""2025-10-13 17:33:58"", ""statusDate"": ""2025-10-13 17:33:58"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,35
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-17 14:28:00,,,0,,,,,,,,,,,,,,,,,全国车辆信息核验。,,7d1b2d628a644f4c92dbb531e4c7140e,,,,企业运力核验,全国车辆信息核验,,,data_service,,,"[{""proTagId"": ""58904709d4bcee9c14f236499d64218e"", ""proResourceId"": ""7d1b2d628a644f4c92dbb531e4c7140e"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-14 10:23:40"", ""updateDate"": ""2025-10-14 10:23:40"", ""statusDate"": ""2025-10-14 10:23:40"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,39
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-17 14:27:46,,,0,,,,,,,,,,,,,,,,,查询车辆不同超速率通行次数情况。,,7866482df59a47c4b66515ef31d5c4d7,,,,车辆超速行为评估,查询车辆不同超速率通行次数情况,,,data_service,,,"[{""proTagId"": ""83794196cfa7b70ffd1168f0a232eb3a"", ""proResourceId"": ""7866482df59a47c4b66515ef31d5c4d7"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:34:20"", ""updateDate"": ""2025-10-13 17:34:20"", ""statusDate"": ""2025-10-13 17:34:20"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,37
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-17 14:27:22,,,0,,,,,,,,,,,,,,,,,查询车辆不同省份、载货率、时间通行次数等情况。,,c2304532d666405c8227e4e2d273ff09,,,,货车行驶行为风险评估,查询车辆不同省份、载货率、时间通行次数等情况,,,data_service,,,"[{""proTagId"": ""c2de5820403ca121ab146f9f16f51c0e"", ""proResourceId"": ""c2304532d666405c8227e4e2d273ff09"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:36:32"", ""updateDate"": ""2025-10-13 17:36:32"", ""statusDate"": ""2025-10-13 17:36:32"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,35
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-10 14:20:49,,,0,,,,,,,,,,,,,,,,,全国车辆信息核验。,,1f54e0d89b29420ab82dec3265eb2db6,,,,全国车辆配置查验（车五项+上险）,全国车辆信息核验,,,data_service,,,"[{""proTagId"": ""92e1f025bb0970ded3eda7781edaa480"", ""proResourceId"": ""1f54e0d89b29420ab82dec3265eb2db6"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-14 10:24:58"", ""updateDate"": ""2025-10-14 10:24:58"", ""statusDate"": ""2025-10-14 10:24:58"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,44
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-06 14:16:43,,,0,,,,,,,,,,,,,,,,,查询车辆运输信息等情况（只支持货车）。,,1fa1f282558b4ef692a489c53dbc7a09,,,,车辆信息订阅,查询车辆运输信息等情况（只支持货车）,,,data_service,,,"[{""proTagId"": ""3bc6246d413f363d722df369caa260c5"", ""proResourceId"": ""1fa1f282558b4ef692a489c53dbc7a09"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:37:00"", ""updateDate"": ""2025-10-13 17:37:00"", ""statusDate"": ""2025-10-13 17:37:00"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,40
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-06 10:44:20,,,0,,,,,,,,,,,,,,,,,通过企业名称，统一社会信用代码查询企业相关信息。,,950b8483fd9248e7a32de93695c98a95,,,,企业基本信息,金融领域：信贷审批前企业资质初筛、贷后企业经营状态监控；​电商与供应链：供应商准入审核、合作企业存续性验证等。,,,data_service,,,"[{""proTagId"": ""205ff353ad7b06a2cb44924f47659bbc"", ""proResourceId"": ""950b8483fd9248e7a32de93695c98a95"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 16:28:11"", ""updateDate"": ""2025-10-13 16:28:11"", ""statusDate"": ""2025-10-13 16:28:11"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,41
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-04 15:10:11,,,0,,,,,,,,,,,,,,,,,查询车辆预估通行时长情况。,,10aab04edd734c478de32a2cfab03ed8,,,,车辆支付相关行为评估-通行时间,查询车辆预估通行时长情况,,,data_service,,,"[{""proTagId"": ""ce843ad0b01cdf3b190e40bc267cc357"", ""proResourceId"": ""10aab04edd734c478de32a2cfab03ed8"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:38:31"", ""updateDate"": ""2025-10-13 17:38:31"", ""statusDate"": ""2025-10-13 17:38:31"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,51
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-04 15:10:00,,,0,,,,,,,,,,,,,,,,,查询货车疲劳驾驶、载货率，通行次数情况。,,b805fae41da340f2af94010aad9113eb,,,,货车驾驶行为评估（BX01）,查询货车疲劳驾驶、载货率，通行次数情况,,,data_service,,,"[{""proTagId"": ""ae474138ae3af696642ddf98655c142b"", ""proResourceId"": ""b805fae41da340f2af94010aad9113eb"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:39:12"", ""updateDate"": ""2025-10-13 17:39:12"", ""statusDate"": ""2025-10-13 17:39:12"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,158
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-04 15:09:51,,,0,,,,,,,,,,,,,,,,,查询车辆行驶总次数情况。,,53e2c72f1ee145fdbd51fefbf67df75f,,,,车辆通行总次数核验,查询车辆行驶总次数情况,,,data_service,,,"[{""proTagId"": ""955d6057beb0b5023244f2e519195e70"", ""proResourceId"": ""53e2c72f1ee145fdbd51fefbf67df75f"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:37:26"", ""updateDate"": ""2025-10-13 17:37:26"", ""statusDate"": ""2025-10-13 17:37:26"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,157
,,,,,,https://dex.jxggzyjy.cn/mduploads/0af2f25a983b4b509e673d0a2e6cc589/20251013100130/数据宝2-1760320890643.jpg,贵州数据宝网络科技有限公司,,,,,,,,,,,-1.00,,2025-11-04 15:08:30,,,0,,,,,,,,,,,,,,,,,查询货车在通行中上路时长指数与环比上月情况。,,b6446ee9fdd14c3b999fede9fb9fe619,,,,货车运力指数（上路时长排名）,查询货车在通行中上路时长指数与环比上月情况,,,data_service,,,"[{""proTagId"": ""e180f95fc9f0c6050bcfc6ee06a535d2"", ""proResourceId"": ""b6446ee9fdd14c3b999fede9fb9fe619"", ""proCommonTagType"": ""industry"", ""proCommonTagId"": ""38bbf1efe7673251142be6b3fa59b3c3"", ""tagId"": ""信息传输、软件和信息技术服务业"", ""tagSort"": 2, ""statusCd"": ""1000"", ""createStaff"": ""汤寒林"", ""updateStaff"": ""汤寒林"", ""createDate"": ""2025-10-13 17:39:49"", ""updateDate"": ""2025-10-13 17:39:49"", ""statusDate"": ""2025-10-13 17:39:49"", ""remark"": null}]",,,,,,,0,,,,,,,,,,,,,153
