attribute,attribute_dictText,browse,category,category_dictText,id,introduction,isTop,labelIds,level,logoUrl,name,price,purchase,supplierName,themeId,themeId_dictText,totalPrice,type,updateTime
,,11,,,1751602190045720577,通过核验企业是否存在失信行为记录，为用户提供企业是否存在失信行为的核实结果，用于评估企业的商业信誉和合作风险。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业失信核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602189848588289,提供查询省公安厅关于治安管理的部门文件，包括治安管理政策、措施等，帮助公众和相关单位了解治安管理的相关规定。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,治安管理文件查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,14,,,1751602189626290177,通过查询家庭成员的医疗保险缴纳记录，为用户提供家庭缴纳职工医保人数的查询结果，帮助用户了解家庭成员的医疗保障情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人家庭缴纳职工医保人数查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,16,,,1751602189416574977,提供全省范围内特殊病种的详细目录，包括病种名称、诊断标准、治疗方法等，帮助医疗机构和患者快速获取特殊病种相关信息。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,特殊病种查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,11,,,1751602189164916738,通过查询工商行政管理机构的数据和公开信息，为用户提供企业近三年职工人数的平均值，用于了解企业的人员稳定性和经营情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业近三年职工平均数查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,9,,,1751602188909064194,通过查询社保管理机构的数据和公开信息，为用户提供企业社保缴纳金额在全市范围内的排名百分比，用于了解企业在本地市场中的社保缴纳水平和竞争力。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业社保缴纳金额全市排名百分比查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,12,,,1751602188703543297,通过查询社保管理机构的数据，为用户提供个人社保缴纳基数的区间查询结果，帮助用户了解个人社保缴纳基数区间的范围。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人社保缴纳基数区间查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,9,,,1751602188464467970,通过各个厅局和地市的职业（执业）资格注册信息数据，通过输入身份证号码、证照类型、证照号码，核验其执业资格真实性（可核验的执业资格包括律师信息、教师、公证人员、公用设备工程师、结构师、护士执业注册信息、建造师、造价工程师、建筑师、电气工程师、土木工程师、化工工程师、医师执业注册信息、监理工程师、司法鉴定员）。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人执业资格证照核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602188254752769,通过查询相关人力资源管理机构的数据，为用户提供自然人所在单位的员工平均收入查询结果，帮助用户了解自然人所在单位的薪资水平，用于背景调查、招聘筛选等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人同司员工平均收入查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,25,,,1751602188049231874,通过查询工商行政管理机构的数据和公开信息，为用户提供企业法人的身份证号码信息，用于识别企业法定代表人身份和沟通交流。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业法人身份证号码查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,16,,,1751602187805962242,提供饮用水源地在单个月份的水质监测数据，包括水质类别、超标项目等，帮助保障饮用水安全。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,饮用水源地水质月度监测查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,9,,,1751602187600441345,通过查询工商行政管理机构的数据，年报数据为用户判断企业是否符合国家规定的规上企业标准，用于供应商选择、商务合作等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业是否规上核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,19,,,1751602187403309058,建立自然人健康状况评估模型，通过深度学习网络和时间序列分析，综合健康档案、体检记录和生活习惯等数据。输入参数为身份证号码，输出参数为消费能力指数（整数）。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人健康状况指数,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602187210371074,通过项目编号查询工程项目的审查服务质量，包括审查质量、服务水平等评价信息，以便了解项目审查的整体情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,工程项目审查质量评价查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,6,,,1751602187000655874,提供福建省公安厅的便民服务事项信息查询，包括办理流程、办理地点等，方便公众和企业了解并办理相关事项。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,公安便民服务事项查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,14,,,1751602186795134977,通过车辆行驶证数据，为用户提供福建省自然人是否有车核验结果，帮助用户评估自然人动产情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人动产核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,6,,,1751602186598002690,通过查询工商行政管理机构的数据和公开信息，为用户提供企业法人是否为党员的核验服务，帮助用户了解企业法人的政治面貌和社会背景，用于评估企业法人的信誉和合作意愿。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业法人党员核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,12,,,1751602186379898881,通过查询医保管理机构的数据，为用户提供自然人本年月均医保消费笔数的区间查询结果，帮助用户了解个人医疗消费趋势，用于医疗保险选择、健康管理等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人本年月均医保消费笔数区间查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,9,,,1751602186182766593,查询省公安厅发布的交通管理相关信息，包括交通管制、交通安全提示等，为公众提供交通管理的最新动态。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,省公安厅交通管理信息查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,12,,,1751602185985634306,提供特定河流在累计月份的水质监测数据，便于环保机构和公众长期跟踪河流水质变化。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,河流水质累计分析查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,12,,,1751602185792696322,通过查询企业在本年度福建省内的政府项目中标情况，为用户提供企业在福建省内政府项目中标的具体信息，用于了解企业在政府采购领域的业绩和实力。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业本年度福建省内政府项目中标情况查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602185553620993,查询渔船的合法捕捞资质，包括资质状态和有效期，帮助渔业管理部门和相关企业核实渔船的合法性。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,捕捞渔船合法性核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,77,,,1751602185352294401,根据医保结算数据，结合人口库关系图谱，为用户提供家庭上年度医疗费用支出金额的查询结果，帮助用户了解家庭的医疗开支情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人家庭上年度医疗费用支出金额查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602185134190593,旨在提供企业个人股东的数量信息，通过分析公开的企业注册资料和股权变更记录，帮助用户理解企业的个人股权构成，评估企业的股东背景及其对企业发展的潜在影响。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业个人股东数量查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602184928669698,查询省公安厅关于教育培训的信息，包括培训通知、培训内容等，为公安人员及相关人员提供培训信息。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,公安教育培训信息查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,16,,,1751602184735731714,通过查询医疗机构的数据，为用户提供自然人慢性病患病情况的核验结果，帮助用户了解个人是否患有慢性病，用于医疗保险选择、健康管理等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人慢性病核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602184538599425,查询获得专精特新、技术创新等示范称号的企业信息，包括企业名称、所获称号、认定时间等，帮助用户了解行业内的领军企业和创新实力。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,示范企业（专精特新、技术创新等）查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602184337272834,提供对特定自然人是否为流动人口的核验服务，用于确认自然人的流动人口身份。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人流动人口核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602184144334849,通过查询农业部门或相关管理机构的数据，为用户提供自然人农机数量的查询结果，帮助用户了解自然人名下的农机数量，用于农业经营管理、生产规划等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人农机数量查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,11,,,1751602183934619649,通过分析企业的司法记录，帮助了解企业的法律风险和运营状况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业涉案件数查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,10,,,1751602183737487362,通过分析企业职工的公积金缴纳基数数据，为用户提供企业职工公积金缴纳基数的平均值信息，用于了解企业职工的收入水平和福利待遇。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业职工公积金缴纳基数平均值查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,11,,,1751602183498412033,通过人口库关系图谱查询家庭成员的出生日期信息，为用户提供家庭18岁以下人口数量的查询结果，帮助用户了解家庭的未成年人口状况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人家庭18岁以下人口数量查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602183305474049,通过查询工商行政管理机构的数据，为用户提供企业的性质信息，包括国有企业、集体企业、股份制企业、私营企业等，用于市场调研、商务合作等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业性质查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,15,,,1751602183112536066,提供对特定自然人是否已经死亡的核验服务，用于确认自然人是否已经去世。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人死亡核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,10,,,1751602182898626562,通过查询公积金管理机构的数据和公开信息，为用户提供企业公积金缴纳金额在全市范围内的排名百分比，用于了解企业在本地市场中的缴纳水平和竞争力。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业公积金缴纳金额全市排名百分比查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,11,,,1751602182705688578,通过查询工商行政管理机构的数据和公开信息，为用户提供企业法人的年龄区间信息，用于了解企业法人的背景和经验情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业法人年龄区间查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,20,,,1751602182512750594,通过查询相关婚姻登记记录和法律规定，为用户提供自然人的婚姻状态信息，包括已婚、未婚、离异等状态，帮助用户核实个人的婚姻状况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人婚姻状态查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602182290452481,提供企业的基本信息查询，包括企业名称、产业类型、经营范围等，便于政府部门、投资者和合作伙伴了解企业基本情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,生产主体基本信息查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602182097514498,查询企业历史上的行政处罚记录，包括处罚原因、处罚金额和处罚日期，帮助用户评估企业的合规性和风险。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业行政处罚记录查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,9,,,1751602181896187906,通过查询家庭成员的农村土地承包经营权登记信息，为用户提供家庭是否拥有农村土地承包经营权的查询结果，帮助用户了解家庭的土地权益情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人家庭农村土地承包经营权核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,6,,,1751602181703249922,通过深入分析企业注册信息和股权结构变更记录，为用户揭示企业的股权分布和法人股东的变化趋势，辅助评估企业的股权稳定性和投资吸引力。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业法人股东数量查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,10,,,1751602181493534721,通过查询相关部门的数据和公开信息，为用户提供企业法人是否为刑满释放人员的核验服务，用于评估企业法人的背景和信誉。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业法人刑满释放人员核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,6,,,1751602181292208129,通过查询自然人的生育记录和相关政策规定，为用户提供家庭生育情况信息，包括子女数量、生育证明等，帮助用户了解个人的生育情况和享受相应政策的资格。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人家庭生育情况查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,6,,,1751602181057327105,通过综合评估企业的社保缴纳情况，为用户提供企业社保缴纳的指数，用于评估企业的员工社会保障程度和财务稳定性。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业社保缴纳指数,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,12,,,1751602180864389121,通过查询社会保险管理机构的数据，为用户提供自然人近一年社保缴存单位的数量信息，帮助用户了解个人就业稳定性和职业变动情况，用于信用评估、贷款申请等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人近一年社保缴存单位个数查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602180663062529,提供特定地区或监测点的小时空气质量数据，包括AQI指数、主要污染物等，帮助公众了解当前空气质量状况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,小时空气质量实时监测查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602180444958721,提供福建省属公立医院的质量信息，包括床位数、医疗资源等，帮助用户选择医疗服务。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,公立医院质量信息查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,26,,,1751602180226854913,通过综合评估企业的注册信息、经营状况、信用历史等数据，为用户提供企业信用综合指数，帮助用户了解企业的信用状况和经营风险，用于金融机构的授信决策、供应链管理等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业信用综合指数,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,10,,,1751602180025528322,提供福建省的统计进度数据查询，包括经济发展、人口统计等多个维度，便于政府部门、企业和研究机构进行数据分析和决策支持。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,福建省统计数据查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602179778064386,通过查询司法案件信息，为用户提供个人近一年内是否涉及民事案件的查询结果，帮助用户了解个人的司法记录。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人近一年内涉民事案件核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,13,,,1751602179564154881,通过医疗机构的诊断记录和医保数据，为用户提供自然人重病病种类型的查询结果，帮助用户了解个人患病情况和风险评估，用于保险购买、健康管理等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人重病病种类型查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602179337662466,通过分析企业的公积金缴纳数据和缴纳比例，为用户提供企业公积金缴纳的指数，用于评估企业的员工福利和财务稳定性。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业公积金缴纳指数,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,10,,,1751602179140530177,根据用户输入的关键词，为用户提供自然人职业名称查询结果，用于职业了解、招聘筛选等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人个人职业查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,11,,,1751602178943397889,通过查询信用黑名单，为用户提供个人是否被列入信用黑名单的查询结果，帮助用户了解个人的信用状况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人信用黑名单核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,24,,,1751602178700128258,为用户提供对特定自然人的基本信息查询服务，包括但不限于年龄、性别、民族、政治面貌、籍贯、常住地址、户籍地址等信息，通过公共数据源获取相关数据，帮助用户了解自然人的基本情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人基本信息查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,16,,,1751602178502995969,通过查询交通管理机构的数据，为用户提供自然人驾驶证和身份证信息的核验结果。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人驾驶证核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602178310057986,提供养殖业起捕信息的查询服务，包括养殖种类、起捕时间、起捕量等，帮助用户了解养殖业的生产情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,养殖业起捕信息查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,10,,,1751602178096148482,通过查询残疾人事务管理机构的数据，为用户提供自然人残疾状况的核验结果，帮助用户了解个人是否残疾，用于残疾人福利申请、社会保障等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人残疾状况核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602177899016193,通过查询税务管理机构的数据，为用户提供自然人近三年欠税核验的结果，帮助用户了解自然人在过去三年内是否存在欠税情况，辅助风险评估和合规性审查。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人近三年欠税核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602177697689601,通过查询医保管理机构的数据，为用户提供个人医保缴纳额度的区间查询结果，帮助用户了解个人医保缴纳额度的范围。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人医保缴纳额度区间查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,13,,,1751602177483780098,通过人口库关系图谱查询家庭成员的出生日期信息，为用户提供家庭60岁以上人口数量的查询结果，帮助用户了解家庭的老年人口状况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人家庭60岁以上人口数量查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,13,,,1751602177248899074,提供全省范围内的医疗诊疗项目信息查询，帮助用户了解可接受的医疗服务及其标准化名称。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,医疗诊疗项目查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,9,,,1751602177043378177,通过查询医疗机构的数据，为用户提供自然人高频住院次数的核验结果，8次以上则判定为高频住院，帮助用户了解个人就医频次和住院情况，用于医疗保险选择、健康管理等方面。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人高频住院核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,6,,,1751602176816885762,提供福建省各预防接种单位的位置信息、服务项目、营业时间等详细信息，方便用户查询并选择就近的预防接种单位进行疫苗接种服务。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,预防接种单位查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,10,,,1751602176594587649,通过查询家庭成员的医疗就诊记录和住院次数，为用户提供家庭成员高频住院人员数量的查询结果，帮助用户了解家庭成员的健康情况和医疗需求。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人家庭成员高频住院人员数量查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602176393261057,通过查询工商行政管理机构的数据和公开信息，为用户提供企业法人的性别信息，用于识别企业法定代表人身份和沟通交流。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业法人性别查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602176175157249,通过查询自然人的生育记录和相关政策规定，为用户提供三胎家庭核验结果，帮助用户确认个人的三胎家庭身份和享受相应政策的资格。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人三胎家庭核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602175961247746,提供海上捕捞企业的捕捞量信息查询，帮助相关企业和个人了解市场供应情况，进行市场分析和决策。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,海上捕捞量查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,6,,,1751602175772504066,通过查询社保系统的数据和员工档案记录，为用户提供企业职工的平均入司年数信息，用于了解企业员工的忠诚度和稳定性。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业职工平均入司年数（社保）查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,9,,,1751602175579566082,通过查询相关机构的刑满释放人员信息，为用户提供个人是否为刑满释放人员的查询结果，帮助用户了解个人的刑满释放身份。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,自然人刑满释放人员核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,9,,,1751602175382433793,通过评估企业的规模、研发投入、技术创新成果等指标，判断企业是否符合科技型中小企业的标准，旨在识别那些具有高成长潜力和创新能力的中小规模企业。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业是否为科技型中小企业核验服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602175176912897,提供福建省的统计年鉴信息，包括经济、社会、环境等各方面的统计数据，便于研究者和决策者获取宏观数据支持。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,福建省统计年鉴查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602174908477442,通过查询公积金管理机构的数据和公开信息，为用户提供企业公积金缴纳人数在全省范围内的排名百分比，用于了解企业在全省范围内的人员规模和竞争力。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业公积金缴纳人数全省排名百分比查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,12,,,1751602174707150850,统计企业历史上被行政强制执行的总次数，通过分析企业在遵守法律法规方面的表现，为评估企业的信用和风险状况提供数据支持。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业被行政强制执行次数查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,8,,,1751602174497435650,提供养殖基地的详细信息查询，包括养殖种类、规模、地理位置等，帮助用户了解养殖行业分布和养殖基地情况。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,养殖基地信息查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
,,7,,,1751602174279331841,通过查询社保系统的数据和员工档案记录，为用户提供企业社保缴纳人数信息，用于了解企业的社保缴纳情况和人员规模。,2,,1,https://trade.fjbdex.com:443/ltywpt-minio/fujian/商品审核/0f82a1aa194841d5a3f6efca81b77105.png,企业社保缴纳人数查询服务,0元,0,福建大数据一级开发有限公司,,,0.0,3,
