searchValue,createBy,createTime,updateBy,updateTime,remark,params,id,orderNo,goodsName,goodsCode,productName,productCode,productType,price,stockQuantity,dealQuantity,viewNum,imageUrl,supplierName,supplierCode,upAmallFlag,zoneIds,chargeMethod,faceFlag,productIntroduction,detailIntroduction,status,marketCode,marketName,createUserCode,createUserName,deleteFlag,auditUserCode,auditUserName,auditRemark,enableFlag,active,chargeSchemeList,numberList,timeList,positionFlag,oldStatus,oldEnableFlag,zoneNo,zoneName,schemeId,productInfo,focusFlag,goodsRecommendListFlag,goodsRecommendFlag,productTypeList,productIndustryList,productLabelList,zoneCodeList,operateCodeList,gysNoList,statusList,userCode,hotFlag,newFlag,replaceEntFlag,hotFlagSortDesc,upAmallFlagSortDesc,keyWord,apiPlatformMounted,recommendFlag,searchFlag,month,orderTableFlag,productAttachList,isZgtProduct,extSource,extProductId,iconUrl,operateLable,gysProductNum
,,2023-10-31 12:10:56,,2025-11-25 10:13:28,,{},1205,SP202310311437,经营信息-抽查检查,GP231010038918,经营信息-抽查检查,P231010038,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/银行金融23103111032378.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,企业抽查检查信息，包括检查编号以及实施机关等。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 12:10:56,,2025-11-25 10:13:25,,{},1217,SP202310311442,关联关系-实际控制企业,GP2310100321290,关联关系-实际控制企业,P231010032,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/银行金融23103111032378.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,实际控制企业信息，有相同实际控制人的企业信息,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 12:10:56,,2025-11-25 10:13:22,,{},1213,SP202310311439,企业发展-融资信息,GP231010037917,企业发展-融资信息,P231010037,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/银行金融23103111032378.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,企业融资信息，包括企业名称、融资金额、轮次、日期和投资机构等,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 12:10:56,,2025-11-25 10:13:19,,{},1179,SP202310311423,经营风险-终本案件,GP2310100531303,经营风险-终本案件,P231010053,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/司法23103114251947.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,企业终本案件信息，包括执行案号、终本日期、执行标的、未履行金额等。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 12:10:56,,2025-11-25 10:13:15,,{},1187,SP202310311425,证券信息-上市公司概况,GP2310100521304,证券信息-上市公司概况,P231010052,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/证券23103114255578.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,A股企业概况信息,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 12:10:56,,2025-11-25 10:13:12,,{},1207,SP202310311436,经营风险-股权冻结,GP2310100341340,经营风险-股权冻结,P231010034,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/证券23103115071498.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,企业股权冻结信息，包括被执行人相关信息以及冻结金额、原因等,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 12:10:56,,2025-11-25 10:13:06,,{},1215,SP202310311441,关联关系-疑似关联方查询,GP2310100331339,关联关系-疑似关联方查询,P231010033,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/银行金融23103111032378.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,与目标企业有疑似关系的关联企业（相同软件著作权，专利，裁判文书，邮箱，域名信息，联系电话（工商），地址，字号相同）,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 12:10:56,,2025-11-25 10:13:01,,{},1225,SP202310311446,关联关系- 关联企业,GP2310100311275,关联关系- 关联企业,P231010031,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/银行金融23103111032378.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,关联企业相关信息，入参企业上下两层穿透，包括法人、股东、对外投资、董监高等关系类型,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 12:10:56,,2025-11-25 10:12:58,,{},1219,SP202310311444,关联关系-企业间找关系-详细数据,GP2310100301269,关联关系-企业间找关系-详细数据,P231010030,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/银行金融23103111032378.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,支持最多十家公司间的投资任职关系,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-11-01 11:24:32,,2025-11-25 10:12:50,,{},1865,SP202311010005,运营商大数据-全网手机二要素验证（姓名+手机号）,GP230921041940,运营商大数据-全网手机二要素验证（姓名+手机号）,P230921041,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202311/base/common/手机运营23110111240354.jpg,上海可当网络科技有限公司,B00000304,Y,,,Y,运营商大数据-全网手机二要素验证是一种基于用户姓名和手机号的验证服务，利用运营商的大数据资源和算法模型，确保输入的姓名和手机号的匹配性和真实性。该产品通过分析用户的个人信息和通讯行为，验证用户提供的姓名和手机号是否匹配，并提供验证结果的反馈。服务方可依托该产品进行用户身份验证、数据准确性核实等业务。输入值为姓名、手机号，输出验证结果（1:验证一致，2:验证不一致，3:异常情况）。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 12:10:55,,2025-11-24 17:51:26,,{},1137,SP202310311400,关联关系- 企业链图,GP2310110101337,关联关系- 企业链图,P231011010,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/企业23103115023709.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,企业的股东、高管、对外投资、裁判文书、法院公告、历史股东、投资任职关系关联方（相同股东（含历史）、董监高（含历史）、法定代表人），疑似关系关联方（相同软件著作权、专利、裁判文书、邮箱、域名信息、联系电话（工商）、地址、字号）。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:22:14,,2025-11-24 17:50:49,,{},171,SP202310310008,铁路出行系列-铁路乘车人购票总次数V2,GP23092200810,铁路出行系列-铁路乘车人购票总次数V2	,P230922008,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/123103109221165.jpg,上海可当网络科技有限公司,B00000304,Y,,,Y,该数据产品是针对铁路乘车人购票记录的统计与分析工具，能够根据身份证号进行查询，返回乘车人的购票总次数，并将购票总次数分为低、中、高三个级别。身份证号加密方式默认使用明文，如果需要加密，则可以填写固定值作为加密参数。该产品每月更新一次，更新数据至上月底。铁路乘车人的覆盖范围是全国范围，预计覆盖体量达到亿人。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,补充简介,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:33:46,,2025-11-24 17:50:45,,{},233,SP202310310039,铁路用户身份两要素核验,GP23092512340,铁路用户身份两要素核验,P230925123,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/铁路23103110120263.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,该产品是一种用于验证铁路用户身份的数据产品，需要输入用户的姓名和身份证号码进行核验。核验结果将返回一个验证结果，0表示姓名与证件号一致，1表示证件号与姓名不一致。该产品的有效期为15天，适用于全国范围。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:27:20,,2025-11-24 17:50:42,,{},197,SP202310310021,联通在网时长,GP23092511023,联通在网时长,P230925110,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/手机23103110061594.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,联通在网时长，通过输入手机号码，可以获取该手机号码在移动通信网络中的使用时长。根据统计结果，将在网时长分为0-3个月、3-6个月、6-12个月、12-24个月和大于24个月等几个不同的时长区间。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:24:41,,2025-11-24 17:50:38,,{},187,SP202310310016,联通在网状态,GP23092510718,联通在网状态,P230925107,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/手机23103110053620.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,联通在网状态是指中国联通移动通信网络中的手机号码当前的使用状态。联通在网状态可以分为以下几种情况： 正常；停机；在网不可用；销号。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:25:23,,2025-11-24 17:50:35,,{},193,SP202310310019,电信在网状态,GP23092510921,电信在网状态,P230925109,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/手机23103110060368.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,电信在网状态是指中国电信移动通信网络中的手机号码当前的使用状态。电信在网状态可以分为以下几种情况： 正常；停机；在网不可用；销号.,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:29:06,,2025-11-24 17:50:32,,{},209,SP202310310027,铁路商旅身份判定,GP23092511529,铁路商旅身份判定,P230925115,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/铁路23103110090183.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,铁路商旅身份判定是一个基于身份证号码进行验证的数据产品。通过统计用户在过去12个月内乘坐高铁、动车列车的总乘车次数和单位公里票价，判断用户是否符合商旅身份。如果用户乘车次数超过30次且单位公里票价大于等于0.4元，则验证结果为是（0），否则为否（1）,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:28:10,,2025-11-24 17:50:25,,{},201,SP202310310023,电信三要素核验（简）,GP23092511225,电信三要素核验（简）,P230925112,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/手机23103110065293.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,"电信三要素核验是指对手机号码、姓名和身份证号码进行核验的过程,主要是为了确认用户的身份信息和确保信息的真实性。
通过核验手机号码、姓名和身份证号码，可以确保用户提供的身份信息真实有效，防止个人信息被滥用。用户只需输入手机号码、姓名和身份证号码，即可进行快速核验验证，判断三个要素是否一致。",,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:28:48,,2025-11-24 17:50:23,,{},207,SP202310310026,运营商二要素查询,GP23092511428,运营商二要素查询,P230925114,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/手机23103110082817.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,输入运营商二要素查询信息一致性，分数出参通过一定逻辑判定核验结果。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:28:27,,2025-11-24 17:50:19,,{},203,SP202310310024,移动三要素核验（简）,GP23092511326,移动三要素核验（简）,P230925113,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/手机23103110080992.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,移动三要素核验是指对手机号码、姓名和身份证号码进行核验的过程。主要是为了确认用户的身份信息和确保信息的真实性。用户只需输入手机号码、姓名和身份证号码，即可进行快速核验验证，判断三个要素是否一致。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:31:19,,2025-11-24 17:50:15,,{},217,SP202310310031,高速大数据-高速车辆超速行为评估,GP23092500532,高速大数据-高速车辆超速行为评估,P230925005,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/摄图网304955594在高速公路上快速行驶的车辆企业商用23103109311582.jpg,上海可当网络科技有限公司,B00000304,Y,"[""QCSJZQ""]",,Y,该数据产品为高速车辆超速行为评估系统，主要用于分析车辆的超速行为。用户可以输入车牌号和其他参数来查询指定时间段内车辆的超速率和通行次数。该系统每月更新一次数据，覆盖全国范围（除海南和西藏），用户可以自定义查询时间段，最长可以查询近两年的数据。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,补充简介,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:29:21,,2025-11-24 17:50:12,,{},211,SP202310310028,铁路旅游达人判定,GP23092511630,铁路旅游达人判定,P230925116,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/铁路23103110092456.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,铁路旅游达人判定产品通过统计旅客近一年内到达最多城市的次数，判断其是否为铁路旅游达人。该产品需要用户提供身份证号码进行验证，并返回一个验证结果（0表示是铁路旅游达人，1表示不是铁路旅游达人）。验证依据是旅客在统计日期前24个月内到达旅游城市的次数占总乘车次数的比例是否大于10%。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:30:05,,2025-11-24 17:50:09,,{},213,SP202310310029,企业大数据-企业二要素验证,GP23092500422,企业大数据-企业二要素验证,P230925004,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/摄图网3273671782fa两个要素认证密码安全通知登录核查代码IPS卡通片验证笔记本电脑屏幕网站手机短信展示隐私企业商用23103109300333.jpg,上海可当网络科技有限公司,B00000304,Y,,,Y,该产品是基于企业名称和统一社会信用代码的二要素验证工具。用户可以输入企业的名称和统一社会信用代码，系统将返回验证结果，判断输入的企业名称和社会信用代码是否一致。验证结果分为一致和不一致两种情况。该产品的数据更新频率为每周一次，覆盖范围包括全国所有的企业和个体工商户。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,补充简介,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:31:02,,2025-11-24 17:50:05,,{},215,SP202310310030,铁路用户近一年是否乘坐过高铁、动车列车判定,GP23092511731,铁路用户近一年是否乘坐过高铁、动车列车判定,P230925117,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/铁路23103110094163.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,该数据产品通过输入用户的身份证号码，判断用户近一年内是否乘坐过高铁和动车列车。验证结果分为0和1，0表示用户近一年内有乘坐过高铁或动车列车，1表示用户近一年内没有乘坐过高铁或动车列车。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:32:26,,2025-11-24 17:50:02,,{},223,SP202310310034,铁路高端商旅人士判定,GP23092511936,铁路高端商旅人士判定,P230925119,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/铁路23103110104160.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,该数据产品用于判定铁路乘客的高端商旅身份。根据乘客在统计日期前12个月内乘坐高端席别的比例进行判断，高端席别包括软卧、高级软卧、商务座、特等软座和软包。通过验证结果，可以判定乘客是否具有高端商旅身份（0表示比例大于0.7，1表示比例小于等于0.7）。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:31:22,,2025-11-24 17:49:59,,{},219,SP202310310032,铁路用户常住地是否三线城市判定,GP23092511833,铁路用户常住地是否三线城市判定,P230925118,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/铁路23103110100038.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,输入身份证号码判断铁路用户的常住地是否为三线城市。用户通过输入身份证号码，系统会返回验证结果（0表示是三线城市，1表示不是三线城市）。该产品将城市划分为四个等级，用1、2、3、4表示，其中一级城市为直辖市，二线城市为省会城市，三线城市为地级市城市，四线城市为其他城市。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:32:00,,2025-11-24 17:45:56,,{},221,SP202310310033,企业大数据-企业四要素验证,GP23092500634,企业大数据-企业四要素验证,P230925006,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/摄图网3273671782fa两个要素认证密码安全通知登录核查代码IPS卡通片验证笔记本电脑屏幕网站手机短信展示隐私企业商用23103109315776.jpg,上海可当网络科技有限公司,B00000304,Y,,,Y,企业四要素验证是一款数据产品，通过输入统一社会信用代码或工商注册号、公司名称、法人姓名、法人身份证号，可对企业的基本信息进行验证。该产品可以判断企业名称是否匹配，统一社会信用代码是否匹配，法人姓名是否匹配，法人身份证号是否匹配等要素。数据更新频率为每周更新，覆盖范围是全国企业和个体工商户。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,补充简介,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:34:32,,2025-11-24 17:45:52,,{},241,SP202310310044,铁路购票人退票次数（MD5）,GP23092512444,铁路购票人退票次数（MD5）,P230925124,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/铁路23103110122071.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,该数据产品为铁路购票人退票次数进行统计，并采用MD5加密保护用户身份信息。数据包含作为购票人的退票次数分级，0表示无退票记录，1表示退票次数较低，2表示退票次数中等，3表示退票次数较高。数据每月更新至上月底，更新时间约在每月10日左右完成。数据覆盖全国铁路乘客，体量达8亿人。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:34:29,,2025-11-24 17:45:48,,{},239,SP202310310043,高速大数据-高速车辆三方账户支付行为评估,GP23092500942,高速大数据-高速车辆三方账户支付行为评估,P230925009,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/摄图网304955594在高速公路上快速行驶的车辆企业商用23103109342697.jpg,上海可当网络科技有限公司,B00000304,Y,"[""QCSJZQ""]",,Y,该产品通过对高速车辆的三方账户支付行为进行评估，提供详细的使用行为详情和统计数据。用户可以输入车牌号进行查询，车牌号需要加密，车种类型包括客车和货车，车牌颜色可以选择黄、绿、蓝或自定义颜色。用户还可以指定查询的起始时间和结束时间，时间格式以年月表示，支持近两年的数据查询。产品数据每月更新一次，覆盖范围是全国范围（海南和西藏除外）。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,补充简介,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:33:12,,2025-11-24 17:45:46,,{},227,SP202310310036,铁路乘车人GDC列车车费消费总金额V2,GP23092512138,铁路乘车人GDC列车车费消费总金额V2,P230925121,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/高铁23103110113184.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,"产品是一个数据产品，用于统计和分析铁路乘客在GDC列车上的车费消费总金额。用户需要提供身份证号码，并返回相应的车费消费总金额等级（0表示0元，1表示低金额，2表示中金额，3表示高金额）。该数据产品每月更新，更新频率为每月底，通常在每个月的10日左右完成更新。该数据产品覆盖全国铁路乘客，体量达到8亿人,可以为持牌公司的金融类业务提供核验服务，为支付公司提供风险控制辅助，同时也可以为文旅部门提供旅客流",,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:33:29,,2025-11-24 17:45:43,,{},231,SP202310310038,铁路用户身份两要素及一年乘车核验,GP23092512239,铁路用户身份两要素及一年乘车核验,P230925122,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/铁路23103110114658.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,针对铁路用户的身份核验服务。用户需提供姓名和身份证号码进行核验，系统将返回验证结果，包括以下三种情况：0表示姓名和证件号一致且在一年内有乘车记录；1表示姓名和证件号一致但无乘车记录；2表示姓名和证件号不一致。该服务的有效期为15天，适用范围为全国。该产品可以为持牌公司金融类业务提供核验服务，为支付公司提供风险控制辅助，同时也可以为文旅部门提供旅客流量分析产品。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:32:41,,2025-11-24 17:45:39,,{},225,SP202310310035,铁路社会新人判定,GP23092512037,铁路社会新人判定,P230925120,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/高铁23103110110010.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,该产品是一个基于身份证号码的验证服务，通过验证最后一次学生票乘车日期距离现在的时间以及用户年龄来判断是否为铁路社会新人。验证结果以0（是）或1（否）表示。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:46:22,,2025-11-24 17:45:33,,{},353,SP202310310104,工商信息-主要人员,GP230925147103,工商信息-主要人员,P230925147,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/工商23103111475886.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,企业工商主要人员信息，包括主要人员姓名及职位。,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:46:38,,2025-11-24 17:45:30,,{},357,SP202310310106,工商信息-工商股东,GP230925148104,工商信息-工商股东,P230925148,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/工商23103111482624.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,企业工商股东信息(不包含企业自行公示和年报股东),,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:47:22,,2025-11-24 17:45:27,,{},363,SP202310310109,证券信息-上市公司高管,GP230925150108,证券信息-上市公司高管,P230925150,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/证券23103111491425.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,A股企业高管信息，包括姓名、出生日期、性别、薪资、简历等,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
,,2023-10-31 09:47:46,,2025-11-24 17:45:25,,{},367,SP202310310111,证券信息-股权结构,GP230925151109,证券信息-股权结构,P230925151,1,0.0,0.0,0.0,,https://www.bbgdex.com:9003/bbw-trad-portal-app/202310/base/common/证券23103111524473.jpg,上海可当网络科技有限公司,B00000304,Y,,[],Y,A股企业股本结构信息，包括流通股、法人股、国有股在总股本中各自所占的比例及其他相关信息,,U,bbwmt,北部湾大数据交易市场,B00000304,上海可当网络科技有限公司,N,15,bbgdex,,N,0,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,
