authStatus,authStatusName,chargeType,chargeTypeName,dataCoverRange,goodsId,goodsName,goodsRegisterStatus,goodsRegisterStatusName,goodsType,goodsTypeName,introduce,isBroker,isGoodsRegister,keyWord,logo,minPrice,moneyUnit,price,priceDisplay,priceUnit,publishTime,pv,qualityAuthStatus,status,statusName,supplyCompanyName,userUnitAuthType,userUnitAuthTypeName
0,未上传,1,面议,/,9580,最早⼀次开票距今⽉份数,,,[5],API接口,最早⼀次开票距今⽉份数,False,False,最早⼀次开票距今⽉份数,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:34,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9476,期间费用与销售收入配比异常分析,,,[5],API接口,期间费用与销售收入配比异常分析,False,False,期间费用与销售收入配比异常分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:34,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9581,最近开票距今时⻓(天),,,[5],API接口,最近开票距今时⻓(天),False,False,最近开票距今时⻓(天),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:34,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9589,近3个⽉开票⾦额(元),,,[5],API接口,近3个⽉开票⾦额(元),False,False,近3个⽉开票⾦额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:33,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9461,近12个月增值税专用发票用量异常分析,,,[5],API接口,近12个月增值税专用发票用量异常分析,False,False,近12个月增值税专用发票用量异常分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:33,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9582,近12个⽉未开票⽉份数(⽉),,,[5],API接口,近12个⽉未开票⽉份数(⽉),False,False,近12个⽉未开票⽉份数(⽉),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:33,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9588,近1个⽉开票⾦额(元),,,[5],API接口,近1个⽉开票⾦额(元),False,False,近1个⽉开票⾦额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:33,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9469,研发费用分析,,,[5],API接口,研发费用分析,False,False,研发费用分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:33,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9467,销售费用率异常分析,,,[5],API接口,销售费用率异常分析,False,False,销售费用率异常分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:33,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9468,收入成本率分析,,,[5],API接口,收入成本率分析,False,False,收入成本率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:33,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9463,近12个月前十大供应商分析,,,[5],API接口,近12个月前十大供应商分析,False,False,近12个月前十大供应商分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:32,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9466,财务费用率异常分析,,,[5],API接口,财务费用率异常分析,False,False,财务费用率异常分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:32,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9464,销售毛利率分析,,,[5],API接口,销售毛利率分析,False,False,销售毛利率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:32,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9585,最⼤连续未开票⽉份数(⽉),,,[5],API接口,最⼤连续未开票⽉份数(⽉),False,False,最⼤连续未开票⽉份数(⽉),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:32,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9587,近12个⽉红票张数占⽐(%),,,[5],API接口,近12个⽉红票张数占⽐(%),False,False,近12个⽉红票张数占⽐(%),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:32,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9584,历史未开票⽉份数(⽉),,,[5],API接口,历史未开票⽉份数(⽉),False,False,历史未开票⽉份数(⽉),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:32,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9586,近12个⽉废票张数占⽐(%),,,[5],API接口,近12个⽉废票张数占⽐(%),False,False,近12个⽉废票张数占⽐(%),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:32,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9571,近6个月所得税纳税额(元),,,[5],API接口,近6个月所得税纳税额(元),False,False,近6个月所得税纳税额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:31,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9451,其他应付款变动率分析,,,[5],API接口,其他应付款变动率分析,False,False,其他应付款变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:31,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9465,营业利润率异常分析,,,[5],API接口,营业利润率异常分析,False,False,营业利润率异常分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:31,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9570,近3个月所得税纳税额(元),,,[5],API接口,近3个月所得税纳税额(元),False,False,近3个月所得税纳税额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:31,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9449,销售费⽤率分析,,,[5],API接口,销售费⽤率分析,False,False,销售费⽤率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:31,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9572,近12个月所得税纳税额(元),,,[5],API接口,近12个月所得税纳税额(元),False,False,近12个月所得税纳税额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:31,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9577,最大连续零申报月数(月),,,[5],API接口,最大连续零申报月数(月),False,False,最大连续零申报月数(月),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:30,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9450,近12个⽉销进项税额对⽐分析,,,[5],API接口,近12个⽉销进项税额对⽐分析,False,False,近12个⽉销进项税额对⽐分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:30,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9459,近12个月红冲、作废发票分析,,,[5],API接口,近12个月红冲、作废发票分析,False,False,近12个月红冲、作废发票分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:30,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9578,近三年增值税与所得税纳税情况 (元),,,[5],API接口,近三年增值税与所得税纳税情况 (元),False,False,近三年增值税与所得税纳税情况 (元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:30,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9457,互开发票风险分析,,,[5],API接口,互开发票风险分析,False,False,互开发票风险分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:30,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9579,应税销售额分析（元）,,,[5],API接口,应税销售额分析（元）,False,False,应税销售额分析（元）,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:30,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9456,进销项对比分析,,,[5],API接口,进销项对比分析,False,False,进销项对比分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:30,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9576,近12个月连续零申报月数(月),,,[5],API接口,近12个月连续零申报月数(月),False,False,近12个月连续零申报月数(月),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:29,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9453,税务违法违章情况,,,[5],API接口,税务违法违章情况,False,False,税务违法违章情况,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:29,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9458,公司规模与开票额匹配分析,,,[5],API接口,公司规模与开票额匹配分析,False,False,公司规模与开票额匹配分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:29,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9455,企业资产数据,,,[5],API接口,企业资产数据,False,False,企业资产数据,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:29,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9452,纳税信用等级,,,[5],API接口,纳税信用等级,False,False,纳税信用等级,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:29,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9574,近24个月纳税额(增值税+所得税)(元),,,[5],API接口,近24个月纳税额(增值税+所得税)(元),False,False,近24个月纳税额(增值税+所得税)(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:29,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9573,近24个月所得税纳税额(元),,,[5],API接口,近24个月所得税纳税额(元),False,False,近24个月所得税纳税额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:29,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9559,近12个月最大月开票金额占比,,,[5],API接口,近12个月最大月开票金额占比,False,False,近12个月最大月开票金额占比,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:28,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9575,近12个月零申报月数(月),,,[5],API接口,近12个月零申报月数(月),False,False,近12个月零申报月数(月),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:28,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9561,变更信息,,,[5],API接口,变更信息,False,False,变更信息,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:28,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9438,预收账款变动率分析,,,[5],API接口,预收账款变动率分析,False,False,预收账款变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:28,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9439,进项税额变动率⾼于销项税额变动率分析,,,[5],API接口,进项税额变动率⾼于销项税额变动率分析,False,False,进项税额变动率⾼于销项税额变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:28,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9454,纳税信息,,,[5],API接口,纳税信息,False,False,纳税信息,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:28,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9566,近3个月增值税纳税额(元),,,[5],API接口,近3个月增值税纳税额(元),False,False,近3个月增值税纳税额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:27,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9560,股东信息,,,[5],API接口,股东信息,False,False,股东信息,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:27,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9446,预收账款变动率：销售收⼊变动率分析,,,[5],API接口,预收账款变动率：销售收⼊变动率分析,False,False,预收账款变动率：销售收⼊变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:27,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9445,应收账款变动率：销售收⼊变动率分析,,,[5],API接口,应收账款变动率：销售收⼊变动率分析,False,False,应收账款变动率：销售收⼊变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:27,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9440,营业收⼊变动率：营业利润变动率分析,,,[5],API接口,营业收⼊变动率：营业利润变动率分析,False,False,营业收⼊变动率：营业利润变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:27,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9567,近6个月增值税纳税额(元),,,[5],API接口,近6个月增值税纳税额(元),False,False,近6个月增值税纳税额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:27,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9568,近12个月增值税纳税额(元),,,[5],API接口,近12个月增值税纳税额(元),False,False,近12个月增值税纳税额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:26,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9563,银税互动信息,,,[5],API接口,银税互动信息,False,False,银税互动信息,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:26,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9562,纳税信用信息,,,[5],API接口,纳税信用信息,False,False,纳税信用信息,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:26,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9442,营业成本变动率：营业利润变动率分析,,,[5],API接口,营业成本变动率：营业利润变动率分析,False,False,营业成本变动率：营业利润变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:26,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9448,财务费⽤率分析,,,[5],API接口,财务费⽤率分析,False,False,财务费⽤率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:26,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9569,近24个月增值税纳税额(元),,,[5],API接口,近24个月增值税纳税额(元),False,False,近24个月增值税纳税额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:26,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9447,增值税专⽤发票⽤量异常分析,,,[5],API接口,增值税专⽤发票⽤量异常分析,False,False,增值税专⽤发票⽤量异常分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:26,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9441,营业收⼊变动率：期间费⽤变动率分析,,,[5],API接口,营业收⼊变动率：期间费⽤变动率分析,False,False,营业收⼊变动率：期间费⽤变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:25,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9564,历史是否有欠税记录,,,[5],API接口,历史是否有欠税记录,False,False,历史是否有欠税记录,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:25,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9443,进项税额变动率：增值税应纳税额变动率分析,,,[5],API接口,进项税额变动率：增值税应纳税额变动率分析,False,False,进项税额变动率：增值税应纳税额变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:25,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9548,近6个月开票金额同比,,,[5],API接口,近6个月开票金额同比,False,False,近6个月开票金额同比,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:25,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9565,历史是否有税务处罚,,,[5],API接口,历史是否有税务处罚,False,False,历史是否有税务处罚,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:25,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9549,近12个月开票金额(元),,,[5],API接口,近12个月开票金额(元),False,False,近12个月开票金额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:25,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9444,销售毛利变动率：增值税税负变动率分析,,,[5],API接口,销售毛利变动率：增值税税负变动率分析,False,False,销售毛利变动率：增值税税负变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:25,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9435,营业利润率分析,,,[5],API接口,营业利润率分析,False,False,营业利润率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:24,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9558,近12个月客户数量(家),,,[5],API接口,近12个月客户数量(家),False,False,近12个月客户数量(家),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:24,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9550,近12个月开票金额同比,,,[5],API接口,近12个月开票金额同比,False,False,近12个月开票金额同比,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:24,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9555,近12个月红冲作废发票金额(元),,,[5],API接口,近12个月红冲作废发票金额(元),False,False,近12个月红冲作废发票金额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:24,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9437,其他应收款变动率,,,[5],API接口,其他应收款变动率,False,False,其他应收款变动率,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:24,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9557,近12个月红冲作废发票金额占比,,,[5],API接口,近12个月红冲作废发票金额占比,False,False,近12个月红冲作废发票金额占比,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:24,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9556,近12个月红冲作废发票张数占比,,,[5],API接口,近12个月红冲作废发票张数占比,False,False,近12个月红冲作废发票张数占比,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:24,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9551,近12个月累计开票张数,,,[5],API接口,近12个月累计开票张数,False,False,近12个月累计开票张数,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:23,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9552,近12个月无效开票月份,,,[5],API接口,近12个月无效开票月份,False,False,近12个月无效开票月份,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:23,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9436,营业利润变动率分析,,,[5],API接口,营业利润变动率分析,False,False,营业利润变动率分析,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:23,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9554,近12个月未开票月份数(月),,,[5],API接口,近12个月未开票月份数(月),False,False,近12个月未开票月份数(月),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:23,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9659,资本保值增值率(%),,,[5],API接口,资本保值增值率=期末所有者权益/期初所有者权益*100%,False,False,资本保值增值率(%),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:23,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9553,近12个月开票最大间隔天数,,,[5],API接口,近12个月开票最大间隔天数,False,False,近12个月开票最大间隔天数,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:23,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9538,近12个月纳税额（增值税+所得税）（元）,,,[5],API接口,近12个月纳税额（增值税+所得税）（元）,False,False,近12个月纳税额（增值税+所得税）（元）,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:22,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9658,研发经费投⼊强度(%),,,[5],API接口,"当期研发投⼊⽐=研发成本/当⽉产值*100% ⻓期研发投⼊⽐=
研发成本/产品销售总收⼊*100% 企业的研发投⼊占销售收⼊
的⽐例。",False,False,研发经费投⼊强度(%),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:22,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9539,最近一次实缴税距今月份数,,,[5],API接口,最近一次实缴税距今月份数,False,False,最近一次实缴税距今月份数,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:22,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9545,最近一次开票距今时长(天),,,[5],API接口,最近一次开票距今时长(天),False,False,最近一次开票距今时长(天),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:22,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9660,销售(营业)利润增⻓率(%),,,[5],API接口,"销售(营业)利润增⻓率=本年营业利润增⻓额/上年营业利润总
额×100% 其中:本年营业利润增⻓额=本年营业利润总额-上年
营业利润总额",False,False,销售(营业)利润增⻓率(%),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:22,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9666,经济增加值率(%),,,[5],API接口,经济增加值率=经济增加值/投⼊的资本*100%,False,False,经济增加值率(%),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:22,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9537,近12个月应纳税额合计（元）,,,[5],API接口,近12个月应纳税额合计（元）,False,False,近12个月应纳税额合计（元）,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:22,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9544,最早一次开票距今月份数,,,[5],API接口,最早一次开票距今月份数,False,False,最早一次开票距今月份数,http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:21,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
0,未上传,1,面议,/,9546,近3个月开票金额(元),,,[5],API接口,近3个月开票金额(元),False,False,近3个月开票金额(元),http://be.westdex.com.cn/pbpr/image/452dabf01750481a855c3c3d56a991ad.png,0,,,,,2024-12-19 15:22:21,,0,4,已上架,重庆佰数科技有限公司,101,数据提供商
