proResourceId,proResourceName,proResourceDesc,proResourceType,companyName,companyLogo,itemPrice,views,score,payNum,launchDate,tags_domains,tags_industry,tags_sceneClassification,tags_all,productTag_count,tags_featuredZone
a92e7b9b99514babaff1a083bc3c24ee,加油事件核验,该接口专注于车辆加油行为的精准核验，通过车辆识别码与指定日期，可详细调取目标车辆对应日期的加油全维度数据，为车辆运营成本核算、油耗监控、异常加油行为排查提供可靠数据支撑，助力企业规范车辆管理、降低运营风险。,data_service,慧达易行科技（武汉）有限公司,http://www.sxdataex.com/mduploads/64756971c04e4b809a259a301b1f13b6/20251127090345/慧达商标-1764205425426.png,-1.00,2,0,0,2025-12-19 17:36:08,生活服务,交通运输、仓储和邮政业,交通运输|金融服务,生活服务|交通运输、仓储和邮政业|交通运输|金融服务,4,
990bd62f37d64fa9b51c588092dda119,还款能力评估（商用车）,该接口专为汽车金融领域贷前审核、额度核定场景研发，通过车辆核心标识信息与指定日期，精准计算对应主体的还款能力量化数据，为车贷额度审批、信贷风险把控提供客观的数据参考，助力金融机构优化审核流程，降低信贷决策风险。,data_service,慧达易行科技（武汉）有限公司,http://www.sxdataex.com/mduploads/64756971c04e4b809a259a301b1f13b6/20251127090345/慧达商标-1764205425426.png,500.00,0,0,0,2025-12-19 17:36:07,生活服务,交通运输、仓储和邮政业,交通运输|金融服务,生活服务|交通运输、仓储和邮政业|交通运输|金融服务,4,
6351bb596e964fa1ac79c4a9f23cc698,金融风险评分,专为汽车金融风控场景设计，通过车辆核心信息生成量化风险评分，精准反映车辆作为金融资产的潜在风险等级，为贷前审核、额度评估、资产监控提供数据支撑。,data_service,慧达易行科技（武汉）有限公司,http://www.sxdataex.com/mduploads/64756971c04e4b809a259a301b1f13b6/20251127090345/慧达商标-1764205425426.png,500.00,1,0,0,2025-12-19 17:36:05,生活服务,交通运输、仓储和邮政业,交通运输|金融服务,生活服务|交通运输、仓储和邮政业|交通运输|金融服务,4,
7e050ad8c81a43f29587210a72d14cc0,里程真实性核验（商用车）,精准核验车辆里程真实性，助力规避调表风险，为二手车交易、资产估值、车况检测提供核心数据支撑。,data_service,慧达易行科技（武汉）有限公司,http://www.sxdataex.com/mduploads/64756971c04e4b809a259a301b1f13b6/20251127090345/慧达商标-1764205425426.png,200.00,2,0,0,2025-12-19 17:36:03,生活服务,交通运输、仓储和邮政业,交通运输|金融服务,生活服务|交通运输、仓储和邮政业|交通运输|金融服务,4,
9e3651638643414ea578c1b0041862a9,新能源残值评估报告,一款专为新能源汽车设计的深度电池与故障诊断服务。它通过车辆VIN码和车牌号，精准评估车辆核心三电系统（电池、电机、电控）的健康状况，提供包括电池容量保持率、故障历史、充电习惯在内的关键数据报告。本服务是新能源汽车年检、二手车估值、车队电瓶管理及个人购车决策中，评估车辆真实性能和潜在风险的权威“体检中心”。,data_service,慧达易行科技（武汉）有限公司,http://www.sxdataex.com/mduploads/64756971c04e4b809a259a301b1f13b6/20251127090345/慧达商标-1764205425426.png,2500.00,2,0,0,2025-12-19 17:36:01,财税金融,交通运输、仓储和邮政业,交通运输,财税金融|金融专区|交通运输、仓储和邮政业|交通运输,4,金融专区
285b2af3d04249059f8242d36d7a1bae,新能源检测报告（乘用车）,新能源整体评估报告（乘用车）API是一款面向新能源汽车的综合性车况与价值评估服务。它融合了车辆的静态属性、动态使用数据、电池性能、充电行为及关键系统管理能力，通过多维度算法模型生成一份全面的评估报告，并首次引入残值计算与综合评分。本服务是新能源二手车交易、金融风控、资产定价等领域进行专业决策的“权威评估师”。,data_service,慧达易行科技（武汉）有限公司,http://www.sxdataex.com/mduploads/64756971c04e4b809a259a301b1f13b6/20251127090345/慧达商标-1764205425426.png,3000.00,1,0,0,2025-12-19 17:35:59,资源能源|生活服务,交通运输、仓储和邮政业,交通运输|金融服务,资源能源|生活服务|交通运输、仓储和邮政业|交通运输|金融服务,5,
bac450c1f0584cb6a59df526155b8ba8,基建项目中标速递查询,能够实时追踪全国3000+省、市、区县发布的基础设施项目，精准分析如特许经营、EPC、EPC+F等多种项目类型的成交情况，实现全方位、全覆盖式信息聚合，一站式解决项目信息获取需求。,dataset,北京明树数据科技有限公司,http://www.sxdataex.com/mduploads/59eecbef756d4401be58a39f5ca0ae55/20241220085326/公司logo-1734656006131.png,-1.00,11,0,0,2025-12-16 15:23:55,财税金融,信息传输、软件和信息技术服务业,金融服务,财税金融|金融专区|信息传输、软件和信息技术服务业|金融服务,4,金融专区
d8ebec85f7994391916dd8cca6ae0749,中国电子云车信宝,“车信宝” 是中国电子云数据港研发的 “宝系列” 数据产品之一，其依托中国电子云数据港，合规引入外部高价值社会数据并加工融合。作为基础功能，可对车辆的基础信息、权属信息等进行合规核验，为金融、保险等相关行业客户提供信息支持。,data_service,中电云计算技术有限公司,http://www.sxdataex.com/mduploads/fb66fa7592234d5c88630dd27ba67904/20241211144404/logo-1733899444060.png,-1.00,4,0,0,2025-12-09 14:50:40,财税金融|科技创新|生活服务,交通运输、仓储和邮政业,交通运输|金融服务,财税金融|科技创新|生活服务|金融专区|交通运输、仓储和邮政业|交通运输|金融服务,7,金融专区
68804244b25049a0a8b8a570dd109d9a,中国电子云文旅宝,“文旅宝” 是中国电子云数据港推出的自营数据产品，专为文旅行业数字化转型打造，已在大理等地落地应用。其依托中国电子云数据港的强大数据底座，整合多渠道时空大数据等高价值数据，遵循 “数据可用不可见” 的合规原则，能以5分钟一次的高更新频率，为指定区域提供实时客流统计、人群画像分析等核心服务，同时为文旅管理部门、景区、商户等提供从市场调研、精准选址到智能营销的全流程解决方案，助力提升行业运营效率、优化服务质量并降低经营风险。,data_service,中电云计算技术有限公司,http://www.sxdataex.com/mduploads/fb66fa7592234d5c88630dd27ba67904/20241211144404/logo-1733899444060.png,-1.00,1,0,0,2025-12-09 14:50:37,生活服务,文化、体育和娱乐业,文化旅游,生活服务|金融专区|文化、体育和娱乐业|文化旅游,4,金融专区
6eb5732fd91c48d99686efe6892ab1b1,中国电子云盛融宝,中国电子云 “盛融宝” 是联合合作方打造的金融类数据产品，已在山东、沈阳等地落地应用。它通过整合企业上下游供应链、发票税务、流水、中标采购等经营类数据，并融合征信机构信用数据，采用隐私计算方式且遵循 “原始数据不出域，数据可用不可见” 原则保障合规性。该产品聚焦破解传统供应链金融中核心企业确权难、小微企业融资难等痛点，构建了营销、风控、预警等适配企业场景的应用模型，既能为金融机构对企业授信等业务提供数据支撑以降低风险，也能助力激活公共信用数据价值，切实解决中小微企业的融资难题。,data_service,中电云计算技术有限公司,http://www.sxdataex.com/mduploads/fb66fa7592234d5c88630dd27ba67904/20241211144404/logo-1733899444060.png,-1.00,2,0,0,2025-12-09 14:50:34,财税金融|市场监管,金融业,金融服务,财税金融|市场监管|金融专区|金融业|金融服务,5,金融专区
0bb22a4eab2e4d578421186f1aaeaf10,综治中心规范化建设-数据要素产品及服务,"本服务重点围绕综治中心日常工作和运行需求，提供“数据治理-动态台账管理-AI智能研判决策”一体化数据赋能体系，为综治工作筑牢数字根基。
构建全流程数据治理体系，以“分布式采集+集中式存储”模式汇聚核心数据，完成标准化处理、数据转换融合与质量清洗，实现数据多维度分类与RestAPI共享，同时依托全生命周期管理机制与国密加密技术，全方位保障数据安全合规。
动态台账涵盖重点人员、重点区域、流动人口及出租屋等专项台账，细分23类人口卡片生成人员数字画像，构建人际关系拓扑图，结合多维度数据看板，实现信息动态更新与可视化呈现，夯实综治治理数据根基。
AI智能研判决策融合了AI“人事互治”模型完成重点人员动态关联分析。融合“人-事-地”数据实现风险智能预警，多维度开展工作成效评价并生成决策报表，推动综治工作从被动响应向主动预防转型升级。",data_service,中励科技有限公司,http://www.sxdataex.com/mduploads/2988560823864fb781d35132ba81fb95/20251208095124/ce73d9f892a0837718e8ec59fc45b210-1765158684133.png,-1.00,1,0,0,2025-12-08 11:29:18,科技创新|公共安全,信息传输、软件和信息技术服务业|公共管理、社会保障和社会组织,城市治理|应急管理|科技创新,科技创新|公共安全|信息传输、软件和信息技术服务业|公共管理、社会保障和社会组织|城市治理|应急管理,7,
137a824b006e4a58a4840bc8e7c6355c,公共数据资产运营服务,"中励科技推出的公共数据资产运营服务方案，以数据资源化、资产化、价值化为核心，构建公共数据全生命周期价值体系，助力政企及科研机构实现数据合规高效流通与价值释放。
方案依托 “综合授权 + 分领域授权” 运营模式，搭建统一授权运营服务平台，明确全流程管理机制，涵盖数据归集、标准制定、目录管理、安全保障等核心环节，同时建立成效评估与权益保障体系。
在场景应用层面，方案聚焦数字政府（城市生命线、智慧交通等）、数字生活（企业经营指南、个人数据核验等）、数字经济（智能制造监控、农产品溯源等）、数字文化、数字生态文明五大领域，打造多元数据产品与服务。
此外，方案构建全生命周期数据安全防护体系，通过持续的资产优化、价值评估与生态拓展，实现数据价值闭环，为数字经济高质量发展提供坚实的数据要素支撑。",data_report,中励科技有限公司,http://www.sxdataex.com/mduploads/2988560823864fb781d35132ba81fb95/20251208095124/ce73d9f892a0837718e8ec59fc45b210-1765158684133.png,-1.00,4,0,0,2025-12-08 09:09:54,科技创新|公共安全|生活服务|安全生产,信息传输、软件和信息技术服务业|居民服务、修理和其他服务业|公共管理、社会保障和社会组织,交通运输|现代农业|城市治理|工业制造|文化旅游|应急管理|商贸流通|科技创新,科技创新|公共安全|生活服务|安全生产|信息传输、软件和信息技术服务业|居民服务、修理和其他服务业|公共管理、社会保障和社会组织|交通运输|现代农业|城市治理|工业制造|文化旅游|应急管理|商贸流通,15,
bf63b0393227498b87d57c474966ef4c,综治中心矛盾纠纷化解与风险智能防控一体化建设,"该解决方案以数据要素为核心驱动力，聚焦综治中心矛盾纠纷化解与风险智能防控，构建“数据采集—治理—应用—赋能”全链路体系。
可以支撑公安、民政、司法等公共数据及群众上报、网格员排查等社会动态数据的整合，通过标准化处理统一格式与坐标系，经融合分析形成覆盖“人—地—事—物—组织”的全域数据资源池，为业务开展筑牢数据基础。
依托大数据与AI技术，打造数字化法治“路线图”，实时追踪矛盾纠纷流转节点；通过“一案一码”功能，串联事件全生命周期，方便群众查询与工作人员跟踪；构建风险预警模型，结合重点人员画像与重点区域数据，提前72小时识别潜在风险。",data_report,中励科技有限公司,http://www.sxdataex.com/mduploads/2988560823864fb781d35132ba81fb95/20251208095124/ce73d9f892a0837718e8ec59fc45b210-1765158684133.png,-1.00,1,0,0,2025-12-08 09:09:48,,信息传输、软件和信息技术服务业|公共管理、社会保障和社会组织,城市治理|应急管理|科技创新,信息传输、软件和信息技术服务业|公共管理、社会保障和社会组织|城市治理|应急管理|科技创新,5,
09de818a3b4b427a8964964eb96b9d4a,ZX3306 企业名称模糊搜索,通过搜索企业名称关键字获取符合查询条件的企业列表信息。,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,1.00,5,0,0,2025-12-05 08:58:59,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
015462eee3704236bc154f4e83cb8345,ZX4788 非工商企业名称模糊搜索,通过搜索企业名称关键字获取符合查询条件的企业列表信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,1.00,1,0,0,2025-12-05 08:58:57,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
1a4af32232404cda9d0723239e5fd61e,ZX9228 工商综合信息,查询工商公示企业基本信息，包括企业照面信息、股东出资信息、主要人员信息、变更信息、行政处罚信息、经营异常信息等,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,20.00,0,0,0,2025-12-05 08:58:55,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
0a83a1756f084f9f8045e8772d189159,ZX4208 统一社会信用代码,根据传入的企业名称查询企业统一社会信用代码信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,2.00,1,0,0,2025-12-05 08:58:54,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
372f19be3bdd4cca91cb256305bcd7ae,ZX4148 企业照面,查询企业营业执照照面信息，输出企业名称、法人姓名、统一社会信用代码、注册地址等信息。支持工商企业、个体、非工商,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,5.00,0,0,0,2025-12-05 08:58:52,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
f530275fcfd841db9e304eff155c012e,ZX5599 工商变更,查询企业工商变更信息，输出变更日期、变更事项、变更前内容、变更后内容,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:50,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
22a63e3de889426db6bdc46724a5a7dd,ZX6475 经营期限,查询企业有效期信息，输出经营期限自、经营期限至,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,2.00,1,0,0,2025-12-05 08:58:48,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
063446691d3745148bedbfb4f0635695,ZX4172 主要人员,查询企业工商的主要人员，返回人员姓名、职务等信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:46,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
92806e601e7342dbae86fe5317087ef9,ZX9268 工商股东,查询企业股东出资信息，包括股东名称、股东类型、出资额、出资比例等字段信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:44,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
8a5c2e80a27d4472a3872b18b75fb0e7,ZX5522 分支机构,查询企业分支机构 信息，包括股东名称、股东类型、出资额、出资比例等字段信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:42,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
380940f9095b4042a9c3942a38362239,ZX5834 对外投资,查询企业对外投资信息，包含投资企业名称、出资额、出资比例等字段信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:36,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
91229ae1622c404abdda80de7c87289c,ZX0242 工商公示年报,查询企业工商年报信息，返回年报列表、企业基本信息、网站或网店信息、股东及出资信息、对外投资信息、企业资产状况信息、对外提供保证担保信息、股权变更信息、修改记录、社保信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,15.00,0,0,0,2025-12-05 08:58:34,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
2c3ab8b6239f4e7aa478a9ed55028e35,ZX8188 组织机构信息,查询组织机构信息，包含机构名称、机构类型、成立日期、登记机关等字段信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:33,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
75c9364e4bf4475dba096c2058067f45,ZX9140  A级纳税人,验证查询的企业是否为A级纳税人，并输出相关年份列表,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:30,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
d2d38931f57c42e7b5f4c62a28c08c09,ZX5398 一般纳税人,查询企业一般纳税人信息，包括纳税人识别号、主管税务机关、纳税人资格、有效期等字段信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:28,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
419c70ef746e48608c69a4ad46cad25d,ZX5301 税务信息,查询企业纳税人状态信息、A级纳税人信息、一般纳税人信息、企业欠税信息、重大税收违法案件信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,50.00,0,0,0,2025-12-05 08:58:26,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
d86b62290eb94fae9089e3f27f8e3751,ZX9996 招聘信息,查询企业招聘信息，包括职位名称、薪资、职位描述、经验要求、发布日期等字段信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:22,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
0c87c677a4054941ad81d35f0a172b47,ZX2860 招投标信息,企业招投标信息，包括公告标题、招标方式、项目名称、角色类型、合同金额等字段信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,15.00,0,0,0,2025-12-05 08:58:18,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
67b1a0fe47b949fa96e95c877163269d,ZX6264 商品信息,查询企业商品信息，包括品牌名称、商品名称、商品条码、零售价（元）等字段信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,0,0,0,2025-12-05 08:58:11,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
ebfaca5d3e614872be0379c890a8f261,ZX5521 排污权交易,查询企业排污权交易信息，包括交易类型、数量(吨)、价格（元/年/吨）、是否成交等字段信息,data_service,浙江有数数智科技有限公司,http://www.sxdataex.com/mduploads/51a5685a8bae41a4a93412e763c3cee8/20251205112453/有数LOGO-标准标志-1764905093347.png,10.00,1,0,0,2025-12-05 08:58:03,财税金融,金融业,金融服务,财税金融|金融业|金融服务,3,
f6055abbfdeb428c8f3ea0b743d17b5d,阳泉市城市智慧巡检数据分析应用,"通过自车辆在行驶过程中，摄像头可持续收集车辆违章和道路资产数据，智能巡检平台能够检车违章停车、超速驾驶、压线行驶、逆向行驶等文明出行类事件，检测红绿灯故障、道路交通标线破损等道路资产管理类事件，能够检测抛洒物等市容市貌事件。
",dataset,阳泉领航科技产业有限公司,http://www.sxdataex.com/mduploads/2633728eab544baf870c3024049b1db4/20250711112155/934eebeb3288be46190fd9b61e016bf-1752204115791.png,-1.00,4,0,0,2025-12-04 15:43:16,科技创新,信息传输、软件和信息技术服务业,交通运输,科技创新|人工智能专区|信息传输、软件和信息技术服务业|交通运输,4,人工智能专区
47a7abe0b7484eae8fb488ffeed2c1a5,星载点源甲烷浓度分布图,通过高空间分辨率（<30 m）、高光谱分辨率（SWIR波段：1630-1675 nm）的卫星载荷，对单个卫星过境的单一地点进行定量反演后得到的数据分析结果，将甲烷柱浓度信息以直观的伪彩色地图形式呈现，用于快速识别和展示点源甲烷浓度空间分布和羽流情况。,data_report,山西省地球物理化学勘查院有限公司,http://www.sxdataex.com/mduploads/83c0b872fc9b42999d964919d44c06ee/20250418090502/单位标志-1744938302537.png,-1.00,5,0,0,2025-12-01 16:28:41,生活服务,金融业,绿色低碳,生活服务|金融业|绿色低碳,3,
08e0ac07200945cca7ecd55f924e3768,山西省水色遥感系统,水色遥感系统是通过遥感技术获取水体表面的光谱反射特征，以分析和监测水体质量、变化及环境状态的一种有效手段。,data_report,山西省地球物理化学勘查院有限公司,http://www.sxdataex.com/mduploads/83c0b872fc9b42999d964919d44c06ee/20250418090502/单位标志-1744938302537.png,-1.00,4,0,0,2025-12-01 16:28:39,资源能源,科学研究和技术服务业,科技创新,资源能源|科学研究和技术服务业|科技创新,3,
f42018cd724e44cd9e3741f12b919e51,山西省高光谱影像一张图,"山西省高光谱一张图利用自有的高光谱遥感影像，打造商用卫星高光谱影像一张图，光谱区间450-900nm,光谱分辨率8-12nm,波段数72-150个，可在污染监测、农业病虫害监测、伪装识别、地质找矿等领域发挥重要作用。",data_report,山西省地球物理化学勘查院有限公司,http://www.sxdataex.com/mduploads/83c0b872fc9b42999d964919d44c06ee/20250418090502/单位标志-1744938302537.png,-1.00,2,0,0,2025-12-01 16:28:36,科技创新,科学研究和技术服务业,科技创新,科技创新|科学研究和技术服务业,3,
fc3a7cea15c74ff2b3c5ccfe62434e53,用于创新药械研发的肠胃炎专科疾病患者队列数据集,用于创新药械研发的肠胃炎专科疾病患者队列数据集”是北京传世博润科技有限公司通过自身客户网络和终端资源收集、生产出的病患随诊数据集，数据集包含了针对肠胃炎病患的患者信息、检查数据、诊断数据、疗效数据、数据管理信息，以此为基础为肠胃炎创新药械研发提供深度的数据支持与分析能力。,dataset,北京传世博润科技有限公司,https://www.sxdataex.com/mduploads/747448019036427cb11a5e6dc5782ec6/20241127143533/1.公司logo png-1732689333494.png,-1.00,7,0,0,2025-11-28 16:09:33,科技创新|公共安全,卫生和社会工作|信息传输、软件和信息技术服务业,医疗健康|科技创新,科技创新|公共安全|卫生和社会工作|信息传输、软件和信息技术服务业|医疗健康,6,
3c5f173c18754286912e9242304f9b12,用于创新药械研发的肺癌专科疾病患者队列数据集,用于创新药械研发的肺癌专科疾病患者队列数据集”是北京传世博润科技有限公司通过自身客户网络和终端资源收集、生产出的病患随诊数据集，数据集包含了针对肺癌病患的患者信息、随访记录、检查数据、诊断数据、疗效数据、数据管理信息，以此为基础为肺癌创新药械研发提供深度的数据支持与分析能力。,dataset,北京传世博润科技有限公司,https://www.sxdataex.com/mduploads/747448019036427cb11a5e6dc5782ec6/20241127143533/1.公司logo png-1732689333494.png,-1.00,5,0,0,2025-11-28 16:09:30,科技创新,信息传输、软件和信息技术服务业|卫生和社会工作,医疗健康|科技创新,科技创新|信息传输、软件和信息技术服务业|卫生和社会工作|医疗健康,5,
2d2dda1a8cfd4b94872220c62ae29e5c,用于创新药械研发的糖尿病肾病患者用药情况数据集,用于创新药械研发的糖尿病肾病患者用药情况数据集”是北京传世博润科技有限公司通过自身客户网络和终端资源收集、生产出的病患随诊数据集，数据集包含了针对糖尿病肾病病患的患者信息、用药情况、检查数据、诊断数据、疗效数据、数据管理信息，以此为基础为糖尿病肾病创新药械研发提供深度的数据支持与分析能力。,dataset,北京传世博润科技有限公司,https://www.sxdataex.com/mduploads/747448019036427cb11a5e6dc5782ec6/20241127143533/1.公司logo png-1732689333494.png,-1.00,3,0,0,2025-11-28 16:09:28,科技创新,卫生和社会工作|信息传输、软件和信息技术服务业,医疗健康|科技创新,科技创新|卫生和社会工作|信息传输、软件和信息技术服务业|医疗健康,5,
11dc43d517524af7af15e0fb06cd6c68,用于创新药械研发的慢阻肺急性发作期调研数据集,用于创新药械研发的慢阻肺急性发作期调研数据集”是北京传世博润科技有限公司通过自身客户网络和终端资源收集、生产出的病患随诊数据集，数据集包含了针对慢阻肺急性发作期病患的患者信息、检查数据、诊断数据、疗效数据、数据管理信息，以此为基础为慢阻肺急性发作期创新药械研发提供深度的数据支持与分析能力。,dataset,北京传世博润科技有限公司,https://www.sxdataex.com/mduploads/747448019036427cb11a5e6dc5782ec6/20241127143533/1.公司logo png-1732689333494.png,-1.00,1,0,0,2025-11-28 16:09:26,科技创新,卫生和社会工作|信息传输、软件和信息技术服务业,科技创新|医疗健康,科技创新|卫生和社会工作|信息传输、软件和信息技术服务业|医疗健康,5,
be1d6b10f03c4e518c8df841a91ada45,用于创新药械研发的糖尿病肾病患者综合管理数据集,用于创新药械研发的糖尿病肾病患者综合管理数据集”是北京传世博润科技有限公司通过自身客户网络和终端资源收集、生产出的病患随诊数据集，数据集包含了针对糖尿病肾病病患的综合管理数据信息，以此为基础为糖尿病肾病创新药械研发提供深度的数据支持与分析能力。,dataset,北京传世博润科技有限公司,https://www.sxdataex.com/mduploads/747448019036427cb11a5e6dc5782ec6/20241127143533/1.公司logo png-1732689333494.png,-1.00,1,0,0,2025-11-28 16:09:24,科技创新,信息传输、软件和信息技术服务业|卫生和社会工作,科技创新|医疗健康,科技创新|信息传输、软件和信息技术服务业|卫生和社会工作|医疗健康,5,
9bb713458f2345b49d6954645374cc2d,用于创新药械研发的肠胃功能紊乱专科疾病患者队列数据集,用于创新药械研发的肠胃功能紊乱专科疾病患者队列数据集”是北京传世博润科技有限公司通过自身客户网络和终端资源收集、生产出的病患随诊数据集，数据集包含了针对肠胃功能紊乱专科疾病病患的患者信息、检查数据、诊断数据、疗效数据、数据管理信息，以此为基础为肠胃功能紊乱创新药械研发提供深度的数据支持与分析能力。,dataset,北京传世博润科技有限公司,https://www.sxdataex.com/mduploads/747448019036427cb11a5e6dc5782ec6/20241127143533/1.公司logo png-1732689333494.png,-1.00,0,0,0,2025-11-28 16:09:22,科技创新,信息传输、软件和信息技术服务业|卫生和社会工作,医疗健康|科技创新,科技创新|信息传输、软件和信息技术服务业|卫生和社会工作|医疗健康,5,
44244beab8894c8ca82e769cd73fc4fe,用于创新药械研发的慢阻肺综合管理数据集,用于创新药械研发的慢阻肺综合管理数据集”是北京传世博润科技有限公司通过自身客户网络和终端资源收集、生产出的病患随诊数据集，数据集包含了针对慢阻肺病患的综合管理数据信息，以此为基础为慢阻肺创新药械研发提供深度的数据支持与分析能力。,dataset,北京传世博润科技有限公司,https://www.sxdataex.com/mduploads/747448019036427cb11a5e6dc5782ec6/20241127143533/1.公司logo png-1732689333494.png,-1.00,1,0,0,2025-11-28 16:09:20,科技创新,信息传输、软件和信息技术服务业|卫生和社会工作,科技创新|医疗健康,科技创新|信息传输、软件和信息技术服务业|卫生和社会工作|医疗健康,5,
1f7edae4e2f048dbaf5e229f8e05f6e7,用于创新药械研发的骨折及骨质疏松患者调研数据集,用于创新药械研发的骨折及骨质疏松患者调研数据集”是北京传世博润科技有限公司通过自身客户网络和终端资源收集、生产出的病患随诊数据集，数据集包含了针对骨折及骨质疏松病患的患者信息、检查数据、诊断数据、疗效数据、数据管理信息，以此为基础为骨折及骨质疏松创新药械研发提供深度的数据支持与分析能力。,dataset,北京传世博润科技有限公司,https://www.sxdataex.com/mduploads/747448019036427cb11a5e6dc5782ec6/20241127143533/1.公司logo png-1732689333494.png,-1.00,2,0,0,2025-11-28 16:09:18,科技创新,信息传输、软件和信息技术服务业|卫生和社会工作,科技创新|医疗健康,科技创新|信息传输、软件和信息技术服务业|卫生和社会工作|医疗健康,5,
