activityApplyId,activityId,activityName,algorithmValidity,applyCount,authorizeHybState,cascadeList,companyId,companyName,count,createDate,dataSources,evalAttrValue,expireTime,expiryTime,fees,isBook,isCheckInEnsure,isOaAudit,isPopular,isResource,isShowAppHyb,issynclml,itemPrice,items,launchDate,modelInstruction,paymentType,planTitle,popularDate,privateType,proCategoryId,proCommonTagId,proCommonTagIdByZoneId,proCommonTagIdFirst,proCommonTagIdFirstSvc,proCommonTagIdThirdSvc,proContentValidity,proExpUrl,proIndustryType,proIntroduction,proIsPresale,proPeriodDate,proResVideo,proResourceActivityType,proResourceDesc,proResourceFeeDesc,proResourceId,proResourceInfoId,proResourceLogo,proResourceName,proResourceScene,proResourceService,proResourceTag,proResourceType,proRichText,proZoneId,punishFile,relevanceResource,relevanceResourceAsString,resourceApiDTO,resourcefilesDTO,saleId,sceneSecondTag,sceneThirdTag,serviceType,shelveId,softwareVer,sportGenre,statusCd,synclmlTime,tagId,tagId1,topping,toppingTime,unit,unitCode,userId,views
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-17 16:46:57,,,,,,,,,,,,,,,,,,,0,通过创建发布数据API的方式实现数据共享服务，支持自定义配置，将各类数据库中的数据表快速生产API服务,,ba6151d0a9cb4941aaabafa647caa821,,https://s3.datadex.cn/uploads/b46251e2260d4f30b5142e5c76370eea/20240417150259/%E6%95%99%E8%82%B2%E6%95%B0%E6%8D%AE%E4%B8%AD%E6%9E%A2%E6%95%B0%E6%8D%AE%E6%9C%8D%E5%8A%A1%E7%BB%84%E4%BB%B6.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=rqErGtLyp5eP38F7%2F20260124%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260124T103011Z&X-Amz-Expires=18000&X-Amz-SignedHeaders=host&X-Amz-Signature=38459238bfe359b6a8a8360cd8f2e446f31110fd671dfdd9cfa16ad3f734bdc0,教育数据中枢数据服务组件,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-17 16:46:52,,,,,,,,,,,,,,,,,,,0,智慧教育基础库通过数据中枢与各部门业务系统进行业务协同，按照学校概况数据集、学生管理数据集、教职工基本数据集、德育基本数据类等主题进行实时数据汇聚存储，以便对各领域的核心指标进行态势监测与可视分析，为领导提供辅助决策支撑,,5b5dc6de7af64c098459666adaa4503c,,https://s3.datadex.cn/uploads/b46251e2260d4f30b5142e5c76370eea/20240417150510/%E8%A1%8C%E4%B8%9A%E6%95%B0%E6%8D%AE%E6%B2%BB%E7%90%86-%E6%99%BA%E6%85%A7%E6%95%99%E8%82%B2%E5%9F%BA%E7%A1%80%E5%BA%93.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=rqErGtLyp5eP38F7%2F20260124%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260124T103011Z&X-Amz-Expires=18000&X-Amz-SignedHeaders=host&X-Amz-Signature=c7b5696856f69705a1402b9bc8414d4daa93ea83c47b1b1305507b8f8112783d,行业数据治理-智慧教育基础库,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-17 16:46:48,,,,,,,,,,,,,,,,,,,0,依托中国电信5G云网底座，沉淀大数据处理能力，拥有丰富的智慧教育数据中台自主研发技术及疑难问题攻关经验，为智慧教育数据分析应用化场景赋能。,,76ca341831414820a2543184861ba2a0,,https://s3.datadex.cn/uploads/b46251e2260d4f30b5142e5c76370eea/20240417145925/%E6%99%BA%E6%85%A7%E6%95%99%E8%82%B2%E5%A4%A7%E6%95%B0%E6%8D%AE%E5%A4%84%E7%90%86%E6%8A%80%E6%9C%AF%E6%94%AF%E6%8C%81%E6%9C%8D%E5%8A%A1.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=rqErGtLyp5eP38F7%2F20260124%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260124T103011Z&X-Amz-Expires=18000&X-Amz-SignedHeaders=host&X-Amz-Signature=6f236394f8849e3048608a0eb68f4a7b58d0c8420c49056d8bfa1212b37aa605,智慧教育大数据处理技术支持服务,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-17 16:46:43,,,,,,,,,,,,,,,,,,,0,广东省电信规划设计院有限公司成立于1984年，系原邮电部首批7家甲级勘察设计单位之一，中国工程咨询协会通信信息专业委员会副主任委员单位。 我司在智慧教育领域深耕多年，培养了一批高学历、高素质的专家咨询队伍，积累了丰富的实践案例，针对客户需求，量身定制，提供科学、专业的咨询服务。,,426e3e484fb14fb6add51daa29764ca6,,https://s3.datadex.cn/uploads/b46251e2260d4f30b5142e5c76370eea/20240417144654/%E6%99%BA%E6%85%A7%E6%95%99%E8%82%B2%E5%92%A8%E8%AF%A2%E6%9C%8D%E5%8A%A1%E8%83%BD%E5%8A%9B.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=rqErGtLyp5eP38F7%2F20260124%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260124T103011Z&X-Amz-Expires=18000&X-Amz-SignedHeaders=host&X-Amz-Signature=ba6e368c75c166087eb10b35d4c88599b83ee106cc4f0b70d4b8b115a5dc5a7e,智慧教育咨询服务能力,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-17 16:46:39,,,,,,,,,,,,,,,,,,,0,实现后台管理者对学校的组织结构和师生等信息维护和管理； 1.管理者分权分域的数据管理 区级校级管理者，独立账号管理，权限清晰 2.可以对每一个信息模型进行自定义扩展 数据模型可根据业务需求进行自定义扩展 3.数据可以应用于多个业务场景 可以作为唯一的用户中心UC,,4de2c717b7b14d10bca782c5138e8732,,https://s3.datadex.cn/uploads/b46251e2260d4f30b5142e5c76370eea/20240417145029/%E6%95%99%E8%82%B2%E7%94%A8%E6%88%B7%E7%AE%A1%E7%90%86%E4%B8%AD%E5%BF%83%E7%BB%84%E4%BB%B6.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=rqErGtLyp5eP38F7%2F20260124%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260124T103012Z&X-Amz-Expires=18000&X-Amz-SignedHeaders=host&X-Amz-Signature=92cb6bd591965e8d238f4022948ce82894c449cacc68d4325ef6be55ede1b0e7,教育用户管理中心组件,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-17 16:46:35,,,,,,,,,,,,,,,,,,,0,互联网+教育大数据平台以教育信息化2.0为指引，全面落实“三全两高一大”中“一大”建设要求，构建以数据中台为核心，融合公共资源、教育教学、教育管理、校园安全、教育评价、在线研修等服务于一体，多级联动，数据互通的一站式教育大数据平台,,c8d414088d754e44ab1c78dedfb2133a,,https://s3.datadex.cn/uploads/b46251e2260d4f30b5142e5c76370eea/20240417144221/%E4%BA%92%E8%81%94%E7%BD%91%2B%E6%95%99%E8%82%B2%E5%A4%A7%E6%95%B0%E6%8D%AE%E5%B9%B3%E5%8F%B0.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=rqErGtLyp5eP38F7%2F20260124%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260124T103012Z&X-Amz-Expires=18000&X-Amz-SignedHeaders=host&X-Amz-Signature=3a9bfd186a59fc9acf09360b491988d61d4bc49b68d841925d8a547b2b4297b1,互联网-教育大数据平台,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-17 16:46:30,,,,,,,,,,,,,,,,,,,0,为各级教育管理部门提供统一身份认证管理、云视频互联互通管理、校园安防管理和校园云大屏管理等建设方案的设计及后期平台运维支撑、线上线下系统操作培训等服务，提高用户的教育信息化管理水平。,,67d446b39774431794ae85b9b733ec77,,https://s3.datadex.cn/uploads/b46251e2260d4f30b5142e5c76370eea/20240417152404/%E4%BC%81%E4%B8%9A%E5%BA%94%E7%94%A8%E4%B8%8E%E6%9C%8D%E5%8A%A1-5G%2B%E6%95%99%E8%82%B2%E5%B9%B3%E5%8F%B0%E5%AE%9A%E5%88%B6%E6%9C%8D%E5%8A%A1.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=rqErGtLyp5eP38F7%2F20260124%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260124T103012Z&X-Amz-Expires=18000&X-Amz-SignedHeaders=host&X-Amz-Signature=240bc0636b525f989c46098950677a5f4c7dfbfac51d455df80c673a4387486f,企业应用与服务-5G-教育平台定制服务,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中电福富信息科技有限公司,,,,0,,,,,,,,,,,-1.00,,2024-04-12 16:42:20,,,,,,,,,,,,,,,,,,,0,漏洞扫描是一种通过自动化工具或软件来检测和识别计算机系统、网络或应用程序中的安全漏洞和弱点的过程。漏洞扫描包括对系统进行端口扫描、服务识别、漏洞识别等操作，以便及时发现潜在的安全威胁和漏洞。,,934d58787a03403db32315c03d091267,,,漏洞扫描服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中电福富信息科技有限公司,,,,0,,,,,,,,,,,-1.00,,2024-04-12 16:42:18,,,,,,,,,,,,,,,,,,,0,渗透测试是指在获取用户授权后，通过真实模拟黑客使用的工具、分析方法来进行实际的漏洞发现和利用的安全测试方法。,,8f0480a532254c0d9468c5ed53484551,,,渗透测试服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中电福富信息科技有限公司,,,,0,,,,,,,,,,,-1.00,,2024-04-12 16:42:16,,,,,,,,,,,,,,,,,,,0,做好重大活动期间网络安全保障工作，协助安全责任单位防范重大网络安全事件的发生，保证安全责任单位重要信息系统的安全稳定运行。,,b5d4d1a9262f4d839709856f86d49821,,,重保支撑服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中电福富信息科技有限公司,,,,0,,,,,,,,,,,-1.00,,2024-04-12 16:42:14,,,,,,,,,,,,,,,,,,,0,参照国家和地方对风险评估的有关要求，对服务范围内信息系统开展物理环境、网络结构、设备配置、应用系统以及管理制度的调研和梳理，进行风险评估服务。,,b02b1232a2d2499598964ca0c842edd9,,,风险评估,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中电福富信息科技有限公司,,,,0,,,,,,,,,,,-1.00,,2024-04-12 16:42:13,,,,,,,,,,,,,,,,,,,0,协助信息系统责任单位完成网络安全等级保护测评工作。,,7f4ab08c4786422395531979be711a99,,,等保咨询及测评服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中电福富信息科技有限公司,,,,0,,,,,,,,,,,-1.00,,2024-04-12 16:42:10,,,,,,,,,,,,,,,,,,,0,协助信息系统责任单位完成密码应用安全性测评工作。,,e761fd92d04e4e9989ed319e146c096f,,,密码应用安全性咨询及测评服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,浩鲸云计算科技股份有限公司,,,,0,,,,,,,,,,,-1.00,,2024-04-07 17:44:39,,,,,,,,,,,,,,,,,,,0,“AI党建云”是一个面向基层党组织，主要解决基层党组织党务工作和管理的智慧党建云平台，该平台主要将党务工作中的“宣传、管理、工作、教育、沟通、考核”6大模块集于一体，主要解决基层传统党务工作中的宣传渠道少、人员管理难、活动集中难、党务工作不规范、党建成果难呈现等线下常见工作痛点。通过改变党务工作线下管理模式，推进党务工作管理模式，由传统的线下模式，向信息化、智能化、数字化线上办公模式转变。该平台通过互联网和云计算技术，实现将党建搬到网上，将党员连在线上。系统具备信息化平台的多端口、跨屏幕、移动化等特性，可以支持随时处理、监管、展示、交流党建工作，使党务工作开展和管理，变得更加轻松，便捷。,,bdf559a899e0401d80671afc9e8e71b5,,,AI党建云平台,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:55:18,,,,,,,,,,,,,,,,,,,0,该产品为富德生命定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,e1cbda05523c4c48acdf5499f1ec1e38,,,医保通-富德生命定制版病史理赔产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:55:09,,,,,,,,,,,,,,,,,,,0,该产品为富德生命定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,4485fa7b778945f384ac91c33a49efdc,,,医保通-富德生命定制版住院理赔产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:55:01,,,,,,,,,,,,,,,,,,,0,该产品为富德生命定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,0bd88bac86c04bf292972cb1634de26e,,,医保通-富德生命定制版病史核保产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:54:52,,,,,,,,,,,,,,,,,,,0,该产品为富德生命定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,ea755dc6156443f381dafab440ecab57,,,医保通-富德生命定制版住院核保产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:54:44,,,,,,,,,,,,,,,,,,,0,该产品为海保人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,1e9235bcfd814a0caf26aee37c02a2ba,,,医保通-海保人寿定制版病史理赔产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:54:35,,,,,,,,,,,,,,,,,,,0,该产品为海保人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,05116c9654784e22b75605bf23c8c3a5,,,医保通-海保人寿定制版住院理赔产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:54:27,,,,,,,,,,,,,,,,,,,0,该产品为海保人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,ba104c8137034c4aa7d30e192e3595f0,,,医保通-海保人寿定制版病史核保产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:54:18,,,,,,,,,,,,,,,,,,,0,该产品为海保人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,5881652986f64f95921783e661b9d786,,,医保通-海保人寿定制版住院核保产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:54:10,,,,,,,,,,,,,,,,,,,0,该产品为鼎诚人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,848d64b1c9964a44b980e0812cb909c6,,,医保通-鼎诚人寿定制版病史理赔产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:54:01,,,,,,,,,,,,,,,,,,,0,该产品为鼎诚人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,8f84fdd4edf94a75b123278f389d16ab,,,医保通-鼎诚人寿定制版住院理赔产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:53:52,,,,,,,,,,,,,,,,,,,0,该产品为鼎诚人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,fc6ed9e5fdaf43b792f69f538a269e67,,,医保通-鼎诚人寿定制版病史核保产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:53:42,,,,,,,,,,,,,,,,,,,0,该产品为鼎诚人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,5b82aebb29c44992a6749529287deb91,,,医保通-鼎诚人寿定制版住院核保产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:53:33,,,,,,,,,,,,,,,,,,,0,该产品为平安人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,7153342e48f945e1820d9aa880ba707f,,,医保通-平安人寿定制版病史理赔产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:53:24,,,,,,,,,,,,,,,,,,,0,该产品为平安人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,09fa4a8fb56c4250a320a982c47c1737,,,医保通-平安人寿定制版住院理赔产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:53:15,,,,,,,,,,,,,,,,,,,0,该产品为平安人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,3231e61222404508b7e78e771fcf95c3,,,医保通-平安人寿定制版病史核保产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,中国电信股份有限公司海南分公司-数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-07 09:53:01,,,,,,,,,,,,,,,,,,,0,该产品为平安人寿定制版住院核保产品。服务于保险公司核保及理赔相关应用场景，为保险公司提供数据接口核验辅助决策相关服务功能。,,d4ce187998184f16baa5609a0a82b307,,,医保通-平安人寿定制版住院核保产品,,,,other,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"证件类型,身份证号码,姓名,公积金贷款合同编号,累计逾期期数,连续逾期次数,贷款连续逾期累计欠还次数",,0a360ee43d3449fca547debe16d17d0e,,,公积金贷款逾期情况,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,0e2a1a5ceabe44fabc0b86322e67b485,,,旅行社业务经营许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,113e6e641f6643e8a44290fe4115b926,,,民办学校办学许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,12985f7282db4d36ad65bf817b4d48cb,,,港口经营许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,1443d80c6a1a481689d06d094ff1ca91,,,高危险性体育项目经营许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,1a303b8e2ab747a9812d24e7f76e3d8a,,,乡村医生执业证书证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"姓名,身份证号码,专业代码",,1af1d225242b484cbe4d169c3b977dcb,,,高校毕业生专业信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"证件类型,身份证号码,姓名,公积金贷款合同编号,共同贷款人是否建立公积金",,1f5ab3f9524f49c0b809f02674569a60,,,公积金贷款共同贷款人建立公积金核验服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"身份证件类型代码,身份证件号码,人口编号,高层次人才编号,人才认定分类代码,有效期自,有效期至,更新标识,数据更新日期",,2060364ed0924589b14f507c84aad2dc,,,高层次人才,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,21711acb80274ca78fe5211ebedc6367,,,船舶营业运输证注销登记证明书证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,2216c16fabee4076adb23859ea2e78d5,,,中医诊所备案证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,298e697bb8134c6e86429999ac7f4f9f,,,全国工业产品生产许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"姓名,身份证号码,就业去向代码,登记日期",,300f0296d9d84751a0acf5029e8066a1,,,高校毕业生就业去向信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,3a90ec542478419b829c4eb41f93b233,,,危险化学品经营许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"持证主体,持证主体代码,持证主体代码类型,证照名称,证照类型名称,证照类型代码,证照颁发机构,证照颁发机构代码,证照所属管辖属地编码,证照编号,证照颁发日期,主键（系统主键）,电子证照源标识（业务主键）,是否为真（1是；0否）,是否老证照（1是；0否）",,4dbd82b196e24ee5a17ab430c0521c16,,,娱乐经营许可证证照信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
,,,,0,,,,海南省数据产品超市,,,,0,,,,,,,,,,,-1.00,,2024-04-06 00:00:00,,,,,,,,,,,,,,,,,,,0,"不动产证书编号,人口编号,义务人,登记日期,登记机构",,51598a1fec84483b91dc9dbf07b6831e,,,不动产义务人信息查询服务,,,,data_service,,,,,,,,,,,,,,,1002,,,,0,,,,,
